#b 	 momk 	 DP 	 WW 
3.7565	1	1.07972e-05	6.76639e-07
3.8007	1	8.36008e-06	4.66317e-07
3.84489	1	6.52117e-06	-6.03345e-08
3.88909	1	4.92086e-06	-3.77442e-08
3.93328	1	3.86862e-06	2.50593e-07
3.97748	1	2.97858e-06	2.92338e-07
4.02167	1	2.37259e-06	4.47791e-07
4.06586	1	1.93617e-06	3.37335e-07
4.11006	1	1.57651e-06	4.09842e-07
4.15425	1	1.27421e-06	3.14821e-07
4.19845	1	8.90115e-07	2.53482e-07
4.24264	1	7.41186e-07	2.40647e-07
4.28683	1	5.81216e-07	1.50598e-07
4.33103	1	4.53232e-07	8.318e-08
4.37522	1	3.6023e-07	7.22977e-08
4.41942	1	2.81694e-07	4.93009e-08
4.46361	1	1.99608e-07	5.30729e-08
4.50781	1	1.72629e-07	4.86614e-08
4.552	1	1.30948e-07	4.2265e-08
4.59619	1	1.18581e-07	3.94513e-08
4.64039	1	8.78532e-08	2.61249e-08
4.68458	1	7.46494e-08	2.74925e-08
4.72878	1	5.09702e-08	2.13885e-08
4.77297	1	4.54044e-08	1.90837e-08
4.81716	1	3.52299e-08	1.41624e-08
4.86136	1	2.96228e-08	1.36728e-08
4.90555	1	2.17005e-08	1.14443e-08
4.94975	1	1.83592e-08	1.1162e-08
4.99394	1	1.18181e-08	7.67118e-09
5.03814	1	1.01558e-08	7.2345e-09
5.08233	1	6.61689e-09	4.6473e-09
5.12652	1	6.89912e-09	4.30723e-09
5.17072	1	3.81569e-09	2.6183e-09
5.21491	1	3.16742e-09	2.24682e-09
5.25911	1	1.91653e-09	1.15489e-09
5.3033	1	1.5112e-09	1.17811e-09
5.3475	1	9.0679e-10	7.00271e-10
5.39169	1	8.1769e-10	5.75803e-10
5.43588	1	5.37651e-10	4.47153e-10
5.48008	1	4.70221e-10	3.27304e-10
5.52427	1	2.75543e-10	2.20062e-10
5.56847	1	2.25651e-10	1.5402e-10
5.61266	1	1.64959e-10	6.96543e-11

0	2	-36.964	-26.6329
0.0441942	2	-7.65188	-16.2172
0.0883883	2	21.003	-21.082
0.132583	2	-9.90004	-23.3186
0.176777	2	18.8274	-20.8565
0.220971	2	-2.42319	-12.8829
0.265165	2	-4.45898	1.90522
0.309359	2	33.421	-35.0287
0.353553	2	45.8074	21.7499
0.397748	2	-11.8617	7.21207
0.441942	2	-7.31703	-10.9142
0.486136	2	19.0608	7.46853
0.53033	2	10.3268	13.9976
0.574524	2	2.97003	-10.5761
0.618718	2	-22.1323	-4.07461
0.662913	2	-4.41347	-30.2785
0.707107	2	1.48815	-1.18059
0.751301	2	-3.5338	-3.38289
0.795495	2	2.79896	5.89725
0.839689	2	-6.04724	3.18559
0.883883	2	-5.15269	6.07861
0.928078	2	8.44739	-10.9631
0.972272	2	18.6113	-0.470408
1.01647	2	13.266	-1.71996
1.06066	2	10.4191	-2.19266
1.10485	2	6.52885	-0.644852
1.14905	2	7.78485	1.66465
1.19324	2	5.88274	0.16689
1.23744	2	3.88661	-0.065405
1.28163	2	3.10545	0.0647741
1.32583	2	2.54707	0.116651
1.37002	2	1.8631	0.384874
1.41421	2	2.08833	0.615997
1.45841	2	1.66297	0.354209
1.5026	2	1.69799	0.254316
1.5468	2	1.41579	0.552516
1.59099	2	1.25367	0.586904
1.63518	2	0.917493	0.250758
1.67938	2	0.819918	0.209704
1.72357	2	0.719913	0.239625
1.76777	2	0.609271	0.216619
1.81196	2	0.526781	0.16913
1.85616	2	0.356465	0.102037
1.90035	2	0.311484	0.0702986
1.94454	2	0.245953	0.0323279
1.98874	2	0.217625	0.0412145
2.03293	2	0.160801	0.0354954
2.07713	2	0.107503	0.0262859
2.12132	2	0.0669058	0.0157154
2.16551	2	0.0424541	0.0120148
2.20971	2	0.0270785	0.0125149
2.2539	2	0.0215471	0.00877526
2.2981	2	0.0163701	0.00513674
2.34229	2	0.0151163	0.00587001
2.38649	2	0.0110911	0.00379072
2.43068	2	0.00769753	0.00369865
2.47487	2	0.00467574	0.00371289
2.51907	2	0.00356831	0.0026078
2.56326	2	0.00250895	0.00275858
2.60746	2	0.00232726	0.00208259
2.65165	2	0.00185512	0.00179124
2.69584	2	0.00165429	0.00171807
2.74004	2	0.00101874	0.0011149
2.78423	2	0.000613478	0.000735741
2.82843	2	0.000520242	0.000560246
2.87262	2	0.000440243	0.000351867
2.91682	2	0.000321603	0.000291008
2.96101	2	0.000208879	0.000139112
3.0052	2	4.51284e-05	4.46181e-05
3.0494	2	4.62342e-05	1.10571e-05
3.09359	2	4.55769e-05	1.87775e-05
3.13779	2	3.52673e-05	-9.76933e-06
3.18198	2	3.74192e-05	4.07669e-06
3.22617	2	3.81275e-05	3.19281e-06
3.27037	2	1.25228e-05	3.75644e-06
3.31456	2	1.48542e-05	2.40889e-06
3.35876	2	1.64535e-05	2.97187e-06
3.40295	2	1.62494e-05	-3.76971e-06
3.44715	2	1.59717e-05	-2.85712e-06
3.49134	2	1.42898e-05	-2.86145e-06
3.53553	2	1.0285e-05	-3.03202e-06
3.57973	2	6.98761e-06	-3.87569e-06
3.62392	2	6.95395e-06	-3.8627e-06
3.66812	2	5.8119e-06	-2.53971e-06
3.71231	2	4.31524e-06	-2.17584e-06
3.7565	2	2.78937e-06	-1.05872e-06
3.8007	2	1.91818e-06	-6.89345e-07
3.84489	2	1.41415e-06	-7.42127e-07
3.88909	2	9.9919e-07	-4.84069e-07
3.93328	2	8.85248e-07	-3.63714e-07
3.97748	2	7.94497e-07	-1.80395e-07
4.02167	2	6.02395e-07	-3.69599e-08
4.06586	2	4.93517e-07	-5.14901e-08
4.11006	2	4.47903e-07	-2.13583e-08
4.15425	2	3.44965e-07	5.00168e-08
4.19845	2	2.21684e-07	4.96538e-08
4.24264	2	1.79725e-07	3.57678e-08
4.28683	2	1.72431e-07	2.49109e-08
4.33103	2	1.09151e-07	1.54094e-08
4.37522	2	9.97975e-08	8.24729e-10
4.41942	2	5.75929e-08	1.19567e-08
4.46361	2	3.51369e-08	1.79854e-09
4.50781	2	1.50097e-08	7.16447e-09
4.552	2	2.25381e-08	8.3755e-09
4.59619	2	1.66847e-08	4.45721e-09
4.64039	2	1.75767e-08	4.45234e-09
4.68458	2	1.44724e-08	2.55477e-09
4.72878	2	1.39276e-08	5.62868e-09
4.77297	2	1.02474e-08	6.60755e-09
4.81716	2	1.12638e-08	6.4332e-09
4.86136	2	9.14676e-09	5.9708e-09
4.90555	2	7.41388e-09	4.7215e-09
4.94975	2	6.29328e-09	4.40758e-09
4.99394	2	5.06309e-09	3.42832e-09
5.03814	2	4.62424e-09	3.31015e-09
5.08233	2	3.55539e-09	2.42392e-09
5.12652	2	3.88488e-09	2.64543e-09
5.17072	2	2.29519e-09	1.51802e-09
5.21491	2	1.97227e-09	1.50301e-09
5.25911	2	1.26208e-09	7.42865e-10
5.3033	2	9.58932e-10	7.43395e-10
5.3475	2	6.90698e-10	4.12843e-10
5.39169	2	5.07519e-10	2.95001e-10
5.43588	2	4.16655e-10	1.66369e-10
5.48008	2	3.97517e-10	1.36896e-10
5.52427	2	2.78279e-10	1.01566e-10
5.56847	2	2.70113e-10	1.23875e-10
5.61266	2	1.71291e-10	8.44245e-11

0	3	-38.0413	-25.7896
0.0441942	3	-4.17497	-19.6077
0.0883883	3	18.6239	-19.3739
0.132583	3	-11.9531	-10.7372
0.176777	3	9.53752	-11.2264
0.220971	3	1.29112	-8.1218
0.265165	3	-2.82985	10.6975
0.309359	3	21.5436	-15.9913
0.353553	3	35.484	23.1733
0.397748	3	-9.69558	6.95688
0.441942	3	-3.24585	-11.2439
0.486136	3	26.7803	6.18222
0.53033	3	-2.32206	15.5518
0.574524	3	-4.16783	-9.75735
0.618718	3	-14.0267	-10.0198
0.662913	3	-4.14607	-27.8083
0.707107	3	3.70463	3.0637
0.751301	3	-1.31943	-2.21926
0.795495	3	7.82094	3.70326
0.839689	3	-5.79692	3.92931
0.883883	3	-3.85255	4.49718
0.928078	3	6.3189	-6.90996
0.972272	3	15.4967	0.456824
1.01647	3	9.81556	1.60911
1.06066	3	7.58982	0.78157
1.10485	3	4.81644	-0.327005
1.14905	3	4.19075	2.50762
1.19324	3	3.34142	1.6795
1.23744	3	2.71096	1.29382
1.28163	3	3.10436	1.23473
1.32583	3	2.76892	0.43759
1.37002	3	2.02956	0.290088
1.41421	3	1.84063	0.477796
1.45841	3	1.60482	0.456566
1.5026	3	1.43515	0.301011
1.5468	3	1.13028	0.333334
1.59099	3	0.92896	0.311283
1.63518	3	0.680187	0.148648
1.67938	3	0.513479	0.160356
1.72357	3	0.426262	0.175981
1.76777	3	0.351812	0.116816
1.81196	3	0.295089	0.0758024
1.85616	3	0.170913	0.0183236
1.90035	3	0.154985	0.0217113
1.94454	3	0.122717	0.0132959
1.98874	3	0.105233	0.0271896
2.03293	3	0.0669774	0.0170487
2.07713	3	0.0405764	0.0086204
2.12132	3	0.0205392	0.00133852
2.16551	3	0.0119098	0.00686342
2.20971	3	0.00507742	0.0116114
2.2539	3	0.00445733	0.00665299
2.2981	3	0.00458689	0.00359393
2.34229	3	0.0064729	0.00400396
2.38649	3	0.00462342	0.00245985
2.43068	3	0.00219901	0.00182343
2.47487	3	0.000896831	0.00197443
2.51907	3	0.000883486	0.00162178
2.56326	3	0.000583771	0.00181399
2.60746	3	0.000635857	0.00139361
2.65165	3	0.000809173	0.00110938
2.69584	3	0.000768005	0.000954531
2.74004	3	0.000518944	0.000686053
2.78423	3	0.000265339	0.000501207
2.82843	3	0.000203934	0.000402292
2.87262	3	0.000202971	0.000328603
2.91682	3	0.000103381	0.000314406
2.96101	3	4.96807e-05	0.000168123
3.0052	3	-3.11237e-05	6.96507e-05
3.0494	3	-1.92133e-05	1.61126e-05
3.09359	3	-2.35973e-05	1.8342e-05
3.13779	3	-1.013e-05	9.21586e-06
3.18198	3	-8.27117e-06	1.37731e-06
3.22617	3	-1.20151e-06	-5.2263e-07
3.27037	3	-1.06753e-05	-3.06221e-07
3.31456	3	-3.26975e-06	-6.4831e-06
3.35876	3	3.11906e-06	-4.26908e-06
3.40295	3	3.88401e-06	-4.501e-06
3.44715	3	5.60477e-06	-3.51297e-06
3.49134	3	5.62773e-06	-3.57991e-06
3.53553	3	2.90312e-06	-3.67094e-06
3.57973	3	1.62802e-06	-3.8588e-06
3.62392	3	2.56204e-06	-2.67653e-06
3.66812	3	2.26067e-06	-1.75216e-06
3.71231	3	2.11895e-06	-1.62388e-06
3.7565	3	1.33515e-06	-5.3626e-07
3.8007	3	1.08643e-06	-3.56369e-07
3.84489	3	8.02859e-07	-2.19444e-07
3.88909	3	6.14248e-07	-1.88043e-07
3.93328	3	5.51468e-07	-3.75391e-08
3.97748	3	4.4717e-07	-2.90911e-08
4.02167	3	2.45964e-07	-4.99291e-08
4.06586	3	1.93035e-07	-9.07854e-08
4.11006	3	1.34078e-07	-6.47018e-08
4.15425	3	8.16911e-08	-2.62651e-08
4.19845	3	6.14488e-08	-2.26051e-08
4.24264	3	6.28096e-08	-1.20233e-08
4.28683	3	5.91891e-08	-3.16816e-08
4.33103	3	4.55177e-08	-2.59744e-08
4.37522	3	2.51141e-08	-1.80324e-08
4.41942	3	7.33032e-09	-1.31409e-08
4.46361	3	-3.71053e-09	-1.30112e-08
4.50781	3	-8.6988e-09	-6.6763e-09
4.552	3	-3.5631e-09	-5.34467e-09
4.59619	3	-7.16577e-09	-6.73418e-09
4.64039	3	1.37066e-09	-5.29662e-09
4.68458	3	-3.8893e-11	-8.25274e-09
4.72878	3	1.45757e-09	-3.23202e-09
4.77297	3	-2.51963e-09	-1.32422e-09
4.81716	3	1.69148e-09	1.45486e-09
4.86136	3	7.13551e-10	1.83076e-10
4.90555	3	1.71694e-09	6.92936e-10
4.94975	3	1.00821e-09	3.40443e-10
4.99394	3	1.65116e-09	6.55252e-10
5.03814	3	1.38816e-09	5.61637e-10
5.08233	3	1.39873e-09	8.40622e-10
5.12652	3	1.3077e-09	7.62683e-10
5.17072	3	9.6245e-10	5.59943e-10
5.21491	3	1.02789e-09	7.26066e-10
5.25911	3	6.40504e-10	4.04464e-10
5.3033	3	6.65693e-10	4.17038e-10
5.3475	3	3.82707e-10	2.2127e-10
5.39169	3	4.03644e-10	2.93678e-10
5.43588	3	2.64862e-10	1.44248e-10
5.48008	3	2.81279e-10	1.13835e-10
5.52427	3	1.53263e-10	1.81881e-11
5.56847	3	1.23982e-10	3.60282e-11
5.61266	3	1.16012e-10	6.15039e-11

0	4	-29.9856	-28.7036
0.0441942	4	1.23548	-24.9239
0.0883883	4	15.3735	-17.5183
0.132583	4	-8.4118	-3.88718
0.176777	4	4.80372	-1.39337
0.220971	4	3.39822	-1.36622
0.265165	4	-2.58541	13.4388
0.309359	4	14.3235	-3.28126
0.353553	4	24.9216	22.8237
0.397748	4	-10.2936	5.44296
0.441942	4	-2.66432	-6.59126
0.486136	4	31.008	7.68252
0.53033	4	-18.8908	14.8695
0.574524	4	-16.2219	-9.63259
0.618718	4	-9.31902	-12.051
0.662913	4	-4.16069	-20.6196
0.707107	4	8.25798	6.17562
0.751301	4	2.18148	-3.72581
0.795495	4	8.74591	4.11189
0.839689	4	-7.98835	5.37063
0.883883	4	-6.51944	1.68944
0.928078	4	3.28207	-3.97644
0.972272	4	10.9624	1.56122
1.01647	4	6.76002	2.95046
1.06066	4	5.69319	1.55252
1.10485	4	4.33106	-0.562483
1.14905	4	2.09945	2.7769
1.19324	4	1.70809	2.13059
1.23744	4	1.79529	1.37583
1.28163	4	2.18048	1.05469
1.32583	4	2.29622	0.328848
1.37002	4	1.35745	0.180109
1.41421	4	1.00196	0.193026
1.45841	4	0.931052	0.372011
1.5026	4	0.676882	0.232778
1.5468	4	0.544388	0.126301
1.59099	4	0.448248	-0.00433138
1.63518	4	0.321874	-0.0039141
1.67938	4	0.227719	0.0614849
1.72357	4	0.127549	0.0780859
1.76777	4	0.144545	0.0441569
1.81196	4	0.111348	0.0084995
1.85616	4	0.046336	-0.0280086
1.90035	4	0.0436003	-0.00547246
1.94454	4	0.0450041	-0.00182122
1.98874	4	0.0457091	0.00762692
2.03293	4	0.0287909	0.00527885
2.07713	4	0.0217932	0.000570582
2.12132	4	0.0136373	-0.00226239
2.16551	4	0.00813058	0.00133609
2.20971	4	0.00254971	0.00558183
2.2539	4	0.00200086	0.00151373
2.2981	4	0.00330911	0.000642221
2.34229	4	0.00412101	-0.000304658
2.38649	4	0.00314368	-0.000576749
2.43068	4	0.00163562	-0.000664791
2.47487	4	0.000411388	-0.00022701
2.51907	4	0.000816131	0.000396474
2.56326	4	0.000536444	0.000925221
2.60746	4	0.000397042	0.000711463
2.65165	4	0.000282057	0.000677677
2.69584	4	0.000197416	0.000477603
2.74004	4	0.000226661	0.000356379
2.78423	4	0.000135104	0.000280554
2.82843	4	0.000111805	0.000305021
2.87262	4	0.000165352	0.000269296
2.91682	4	5.37404e-05	0.000222821
2.96101	4	2.24269e-06	0.000121778
3.0052	4	-1.34647e-05	6.96091e-05
3.0494	4	-1.37743e-05	2.262e-05
3.09359	4	-2.71656e-05	2.24433e-05
3.13779	4	-9.98736e-06	8.98956e-06
3.18198	4	-3.74429e-06	-3.34676e-06
3.22617	4	-9.97057e-06	-7.48236e-06
3.27037	4	-8.07125e-06	-9.8608e-06
3.31456	4	2.7887e-06	-8.08961e-06
3.35876	4	8.09448e-06	-4.03436e-06
3.40295	4	4.89635e-06	-1.57691e-06
3.44715	4	7.6223e-06	-1.33974e-06
3.49134	4	6.36357e-06	-1.28148e-06
3.53553	4	4.45027e-06	-1.50854e-06
3.57973	4	2.67099e-06	-1.7941e-06
3.62392	4	2.26878e-06	-8.4548e-07
3.66812	4	1.35627e-06	-9.0831e-07
3.71231	4	1.05457e-06	-5.46555e-07
3.7565	4	6.68481e-07	-1.73433e-07
3.8007	4	4.08595e-07	-3.26897e-08
3.84489	4	1.07233e-08	-6.09345e-08
3.88909	4	-2.0006e-07	-6.51293e-08
3.93328	4	-7.50267e-08	-2.68365e-08
3.97748	4	-5.85944e-08	-5.23774e-08
4.02167	4	-8.57694e-08	-1.03201e-07
4.06586	4	-2.64571e-08	-3.55483e-08
4.11006	4	3.06661e-08	-2.97259e-08
4.15425	4	3.34412e-08	3.00352e-12
4.19845	4	3.33674e-08	3.44823e-09
4.24264	4	4.66662e-08	-2.65682e-10
4.28683	4	4.63488e-08	-8.43996e-09
4.33103	4	3.2745e-08	-8.03487e-09
4.37522	4	1.92136e-08	1.21629e-09
4.41942	4	1.78044e-08	-9.92843e-09
4.46361	4	9.98144e-09	1.91986e-09
4.50781	4	1.21134e-08	4.95319e-09
4.552	4	-3.23152e-10	-1.66139e-10
4.59619	4	2.45309e-09	2.26189e-09
4.64039	4	3.44773e-09	-8.41678e-10
4.68458	4	3.61435e-09	-2.52795e-09
4.72878	4	-9.05403e-10	-2.24676e-09
4.77297	4	-2.01808e-09	-2.22036e-09
4.81716	4	-6.45046e-10	-3.61569e-10
4.86136	4	-1.98818e-09	-1.8168e-09
4.90555	4	-4.68484e-10	-5.40356e-10
4.94975	4	-1.0975e-09	-1.34664e-09
4.99394	4	-4.58781e-11	-5.92422e-10
5.03814	4	-5.07267e-10	-9.78685e-10
5.08233	4	1.74634e-10	-2.59574e-10
5.12652	4	-4.96993e-10	-3.81383e-10
5.17072	4	5.32454e-11	3.20167e-12
5.21491	4	4.82804e-11	-1.84119e-11
5.25911	4	1.38764e-10	8.68273e-11
5.3033	4	1.73269e-10	1.91388e-10
5.3475	4	1.75513e-10	1.43954e-10
5.39169	4	2.09681e-10	1.56559e-10
5.43588	4	1.67801e-10	1.0053e-10
5.48008	4	1.90658e-10	8.39604e-11
5.52427	4	1.28931e-10	6.54223e-11
5.56847	4	1.21019e-10	8.74151e-11
5.61266	4	1.0637e-10	5.80949e-11

