#b 	 momk 	 DP 	 WW 
4.06586	0.222222	34.1566	0
4.11006	0.222222	33.7754	0
4.15425	0.222222	33.3742	0
4.19845	0.222222	32.935	0
4.24264	0.222222	32.4739	0
4.28683	0.222222	31.9721	0
4.33103	0.222222	31.4467	0
4.37522	0.222222	30.8783	0
4.41942	0.222222	30.2847	0
4.46361	0.222222	29.6462	0
4.50781	0.222222	28.981	0
4.552	0.222222	28.2698	0
4.59619	0.222222	27.5306	0
4.64039	0.222222	26.7448	0
4.68458	0.222222	25.9301	0
4.72878	0.222222	25.069	0
4.77297	0.222222	24.1786	0
4.81716	0.222222	23.2427	0
4.86136	0.222222	22.2774	0
4.90555	0.222222	21.2686	0
4.94975	0.222222	20.2308	0
4.99394	0.222222	19.1521	0
5.03814	0.222222	18.0456	0
5.08233	0.222222	16.9016	0
5.12652	0.222222	15.7315	0
5.17072	0.222222	14.5281	0
5.21491	0.222222	13.3009	0
5.25911	0.222222	12.0453	0
5.3033	0.222222	10.769	0
5.3475	0.222222	9.46948	0
5.39169	0.222222	8.15287	0
5.43588	0.222222	6.81884	0
5.48008	0.222222	5.47197	0
5.52427	0.222222	4.11351	0
5.56847	0.222222	2.74705	0
5.61266	0.222222	1.37488	0

0	0.333333	16.5083	0
0.0441942	0.333333	16.5127	0
0.0883883	0.333333	16.5309	0
0.132583	0.333333	16.5698	0
0.176777	0.333333	16.6494	0
0.220971	0.333333	16.7436	0
0.265165	0.333333	16.8645	0
0.309359	0.333333	16.9941	0
0.353553	0.333333	17.1545	0
0.397748	0.333333	17.3095	0
0.441942	0.333333	17.4715	0
0.486136	0.333333	17.6273	0
0.53033	0.333333	17.8217	0
0.574524	0.333333	18.0354	0
0.618718	0.333333	18.2714	0
0.662913	0.333333	18.5219	0
0.707107	0.333333	18.8126	0
0.751301	0.333333	19.1459	0
0.795495	0.333333	19.4943	0
0.839689	0.333333	19.8531	0
0.883883	0.333333	20.231	0
0.928078	0.333333	20.6384	0
0.972272	0.333333	21.0603	0
1.01647	0.333333	21.479	0
1.06066	0.333333	21.9028	0
1.10485	0.333333	22.3375	0
1.14905	0.333333	22.7894	0
1.19324	0.333333	23.2526	0
1.23744	0.333333	23.7185	0
1.28163	0.333333	24.1801	0
1.32583	0.333333	24.6458	0
1.37002	0.333333	25.1052	0
1.41421	0.333333	25.5632	0
1.45841	0.333333	26.0147	0
1.5026	0.333333	26.464	0
1.5468	0.333333	26.9119	0
1.59099	0.333333	27.3579	0
1.63518	0.333333	27.8007	0
1.67938	0.333333	28.2368	0
1.72357	0.333333	28.6683	0
1.76777	0.333333	29.0915	0
1.81196	0.333333	29.5045	0
1.85616	0.333333	29.9045	0
1.90035	0.333333	30.2923	0
1.94454	0.333333	30.6676	0
1.98874	0.333333	31.0309	0
2.03293	0.333333	31.3798	0
2.07713	0.333333	31.7139	0
2.12132	0.333333	32.032	0
2.16551	0.333333	32.3345	0
2.20971	0.333333	32.6207	0
2.2539	0.333333	32.8909	0
2.2981	0.333333	33.1445	0
2.34229	0.333333	33.382	0
2.38649	0.333333	33.6032	0
2.43068	0.333333	33.8087	0
2.47487	0.333333	33.9984	0
2.51907	0.333333	34.173	0
2.56326	0.333333	34.3328	0
2.60746	0.333333	34.4783	0
2.65165	0.333333	34.61	0
2.69584	0.333333	34.7283	0
2.74004	0.333333	34.834	0
2.78423	0.333333	34.927	0
2.82843	0.333333	35.0086	0
2.87262	0.333333	35.0784	0
2.91682	0.333333	35.1377	0
2.96101	0.333333	35.1857	0
3.0052	0.333333	35.2243	0
3.0494	0.333333	35.2517	0
3.09359	0.333333	35.2703	0
3.13779	0.333333	35.2775	0
3.18198	0.333333	35.2763	0
3.22617	0.333333	35.2632	0
3.27037	0.333333	35.2422	0
3.31456	0.333333	35.2086	0
3.35876	0.333333	35.1668	0
3.40295	0.333333	35.1112	0
3.44715	0.333333	35.047	0
3.49134	0.333333	34.9676	0
3.53553	0.333333	34.8791	0
3.57973	0.333333	34.7736	0
3.62392	0.333333	34.6583	0
3.66812	0.333333	34.5239	0
3.71231	0.333333	34.3787	0
3.7565	0.333333	34.2119	0
3.8007	0.333333	34.033	0
3.84489	0.333333	33.8297	0
3.88909	0.333333	33.6127	0
3.93328	0.333333	33.3684	0
3.97748	0.333333	33.1088	0
4.02167	0.333333	32.8188	0
4.06586	0.333333	32.5117	0
4.11006	0.333333	32.171	0
4.15425	0.333333	31.8114	0
4.19845	0.333333	31.4151	0
4.24264	0.333333	30.998	0
4.28683	0.333333	30.5413	0
4.33103	0.333333	30.0618	0
4.37522	0.333333	29.5403	0
4.41942	0.333333	28.9942	0
4.46361	0.333333	28.404	0
4.50781	0.333333	27.7875	0
4.552	0.333333	27.1254	0
4.59619	0.333333	26.4357	0
4.64039	0.333333	25.6994	0
4.68458	0.333333	24.9345	0
4.72878	0.333333	24.1231	0
4.77297	0.333333	23.2823	0
4.81716	0.333333	22.3957	0
4.86136	0.333333	21.4796	0
4.90555	0.333333	20.5194	0
4.94975	0.333333	19.53	0
4.99394	0.333333	18.499	0
5.03814	0.333333	17.4398	0
5.08233	0.333333	16.3424	0
5.12652	0.333333	15.2184	0
5.17072	0.333333	14.0604	0
5.21491	0.333333	12.8782	0
5.25911	0.333333	11.6668	0
5.3033	0.333333	10.4341	0
5.3475	0.333333	9.17778	0
5.39169	0.333333	7.90387	0
5.43588	0.333333	6.61202	0
5.48008	0.333333	5.307	0
5.52427	0.333333	3.99005	0
5.56847	0.333333	2.66489	0
5.61266	0.333333	1.33384	0

0	0.444444	14.7454	0
0.0441942	0.444444	14.7497	0
0.0883883	0.444444	14.7667	0
0.132583	0.444444	14.8042	0
0.176777	0.444444	14.881	0
0.220971	0.444444	14.9718	0
0.265165	0.444444	15.0885	0
0.309359	0.444444	15.2142	0
0.353553	0.444444	15.3698	0
0.397748	0.444444	15.5201	0
0.441942	0.444444	15.6769	0
0.486136	0.444444	15.8269	0
0.53033	0.444444	16.0143	0
0.574524	0.444444	16.2205	0
0.618718	0.444444	16.4479	0
0.662913	0.444444	16.6891	0
0.707107	0.444444	16.969	0
0.751301	0.444444	17.2905	0
0.795495	0.444444	17.6259	0
0.839689	0.444444	17.9713	0
0.883883	0.444444	18.3351	0
0.928078	0.444444	18.7276	0
0.972272	0.444444	19.134	0
1.01647	0.444444	19.5363	0
1.06066	0.444444	19.9428	0
1.10485	0.444444	20.3597	0
1.14905	0.444444	20.7929	0
1.19324	0.444444	21.2369	0
1.23744	0.444444	21.6828	0
1.28163	0.444444	22.1241	0
1.32583	0.444444	22.5687	0
1.37002	0.444444	23.007	0
1.41421	0.444444	23.4432	0
1.45841	0.444444	23.8728	0
1.5026	0.444444	24.2997	0
1.5468	0.444444	24.725	0
1.59099	0.444444	25.1478	0
1.63518	0.444444	25.5673	0
1.67938	0.444444	25.9796	0
1.72357	0.444444	26.3871	0
1.76777	0.444444	26.786	0
1.81196	0.444444	27.1747	0
1.85616	0.444444	27.5501	0
1.90035	0.444444	27.9135	0
1.94454	0.444444	28.2644	0
1.98874	0.444444	28.6034	0
2.03293	0.444444	28.9282	0
2.07713	0.444444	29.2385	0
2.12132	0.444444	29.5331	0
2.16551	0.444444	29.8127	0
2.20971	0.444444	30.0762	0
2.2539	0.444444	30.3245	0
2.2981	0.444444	30.5567	0
2.34229	0.444444	30.7736	0
2.38649	0.444444	30.9749	0
2.43068	0.444444	31.1614	0
2.47487	0.444444	31.333	0
2.51907	0.444444	31.4906	0
2.56326	0.444444	31.6344	0
2.60746	0.444444	31.7651	0
2.65165	0.444444	31.8832	0
2.69584	0.444444	31.9893	0
2.74004	0.444444	32.084	0
2.78423	0.444444	32.1678	0
2.82843	0.444444	32.2413	0
2.87262	0.444444	32.3048	0
2.91682	0.444444	32.3594	0
2.96101	0.444444	32.4045	0
3.0052	0.444444	32.4416	0
3.0494	0.444444	32.4697	0
3.09359	0.444444	32.4905	0
3.13779	0.444444	32.5023	0
3.18198	0.444444	32.5073	0
3.22617	0.444444	32.503	0
3.27037	0.444444	32.4923	0
3.31456	0.444444	32.4717	0
3.35876	0.444444	32.4446	0
3.40295	0.444444	32.4064	0
3.44715	0.444444	32.3615	0
3.49134	0.444444	32.3041	0
3.53553	0.444444	32.2394	0
3.57973	0.444444	32.1606	0
3.62392	0.444444	32.0737	0
3.66812	0.444444	31.9706	0
3.71231	0.444444	31.8583	0
3.7565	0.444444	31.7274	0
3.8007	0.444444	31.5859	0
3.84489	0.444444	31.423	0
3.88909	0.444444	31.248	0
3.93328	0.444444	31.0483	0
3.97748	0.444444	30.835	0
4.02167	0.444444	30.5937	0
4.06586	0.444444	30.3369	0
4.11006	0.444444	30.0489	0
4.15425	0.444444	29.7432	0
4.19845	0.444444	29.403	0
4.24264	0.444444	29.0432	0
4.28683	0.444444	28.6456	0
4.33103	0.444444	28.2263	0
4.37522	0.444444	27.7664	0
4.41942	0.444444	27.2828	0
4.46361	0.444444	26.7561	0
4.50781	0.444444	26.2039	0
4.552	0.444444	25.6066	0
4.59619	0.444444	24.9823	0
4.64039	0.444444	24.3117	0
4.68458	0.444444	23.6128	0
4.72878	0.444444	22.8671	0
4.77297	0.444444	22.0922	0
4.81716	0.444444	21.271	0
4.86136	0.444444	20.4203	0
4.90555	0.444444	19.5246	0
4.94975	0.444444	18.5995	0
4.99394	0.444444	17.6319	0
5.03814	0.444444	16.6357	0
5.08233	0.444444	15.6002	0
5.12652	0.444444	14.5376	0
5.17072	0.444444	13.4399	0
5.21491	0.444444	12.3174	0
5.25911	0.444444	11.1647	0
5.3033	0.444444	9.99015	0
5.3475	0.444444	8.791	0
5.39169	0.444444	7.57374	0
5.43588	0.444444	6.33786	0
5.48008	0.444444	5.08835	0
5.52427	0.444444	3.82643	0
5.56847	0.444444	2.55599	0
5.61266	0.444444	1.27944	0

0	0.555556	12.739	0
0.0441942	0.555556	12.7431	0
0.0883883	0.555556	12.7587	0
0.132583	0.555556	12.7942	0
0.176777	0.555556	12.8675	0
0.220971	0.555556	12.9538	0
0.265165	0.555556	13.0651	0
0.309359	0.555556	13.1857	0
0.353553	0.555556	13.3348	0
0.397748	0.555556	13.4792	0
0.441942	0.555556	13.6289	0
0.486136	0.555556	13.7713	0
0.53033	0.555556	13.9497	0
0.574524	0.555556	14.146	0
0.618718	0.555556	14.3621	0
0.662913	0.555556	14.5913	0
0.707107	0.555556	14.8574	0
0.751301	0.555556	15.1637	0
0.795495	0.555556	15.4826	0
0.839689	0.555556	15.8109	0
0.883883	0.555556	16.1566	0
0.928078	0.555556	16.5302	0
0.972272	0.555556	16.9168	0
1.01647	0.555556	17.2985	0
1.06066	0.555556	17.6831	0
1.10485	0.555556	18.0777	0
1.14905	0.555556	18.4874	0
1.19324	0.555556	18.9074	0
1.23744	0.555556	19.3283	0
1.28163	0.555556	19.7444	0
1.32583	0.555556	20.163	0
1.37002	0.555556	20.575	0
1.41421	0.555556	20.9843	0
1.45841	0.555556	21.387	0
1.5026	0.555556	21.7864	0
1.5468	0.555556	22.1839	0
1.59099	0.555556	22.5784	0
1.63518	0.555556	22.9693	0
1.67938	0.555556	23.3524	0
1.72357	0.555556	23.7308	0
1.76777	0.555556	24.1	0
1.81196	0.555556	24.4591	0
1.85616	0.555556	24.8047	0
1.90035	0.555556	25.1384	0
1.94454	0.555556	25.4596	0
1.98874	0.555556	25.7694	0
2.03293	0.555556	26.0649	0
2.07713	0.555556	26.3465	0
2.12132	0.555556	26.6127	0
2.16551	0.555556	26.8645	0
2.20971	0.555556	27.1008	0
2.2539	0.555556	27.3225	0
2.2981	0.555556	27.5289	0
2.34229	0.555556	27.721	0
2.38649	0.555556	27.8982	0
2.43068	0.555556	28.0619	0
2.47487	0.555556	28.2116	0
2.51907	0.555556	28.3486	0
2.56326	0.555556	28.473	0
2.60746	0.555556	28.5857	0
2.65165	0.555556	28.6872	0
2.69584	0.555556	28.7783	0
2.74004	0.555556	28.8594	0
2.78423	0.555556	28.9314	0
2.82843	0.555556	28.9948	0
2.87262	0.555556	29.0501	0
2.91682	0.555556	29.0981	0
2.96101	0.555556	29.1388	0
3.0052	0.555556	29.1732	0
3.0494	0.555556	29.201	0
3.09359	0.555556	29.2233	0
3.13779	0.555556	29.2391	0
3.18198	0.555556	29.2501	0
3.22617	0.555556	29.2546	0
3.27037	0.555556	29.2546	0
3.31456	0.555556	29.2476	0
3.35876	0.555556	29.2361	0
3.40295	0.555556	29.2167	0
3.44715	0.555556	29.1925	0
3.49134	0.555556	29.1592	0
3.53553	0.555556	29.1206	0
3.57973	0.555556	29.0713	0
3.62392	0.555556	29.0159	0
3.66812	0.555556	28.9477	0
3.71231	0.555556	28.8724	0
3.7565	0.555556	28.7818	0
3.8007	0.555556	28.6827	0
3.84489	0.555556	28.5656	0
3.88909	0.555556	28.4383	0
3.93328	0.555556	28.2898	0
3.97748	0.555556	28.1295	0
4.02167	0.555556	27.9446	0
4.06586	0.555556	27.7458	0
4.11006	0.555556	27.5189	0
4.15425	0.555556	27.276	0
4.19845	0.555556	27.0013	0
4.24264	0.555556	26.7085	0
4.28683	0.555556	26.3803	0
4.33103	0.555556	26.0318	0
4.37522	0.555556	25.6445	0
4.41942	0.555556	25.2349	0
4.46361	0.555556	24.7834	0
4.50781	0.555556	24.3075	0
4.552	0.555556	23.7874	0
4.59619	0.555556	23.241	0
4.64039	0.555556	22.6487	0
4.68458	0.555556	22.0286	0
4.72878	0.555556	21.3616	0
4.77297	0.555556	20.6656	0
4.81716	0.555556	19.9228	0
4.86136	0.555556	19.1504	0
4.90555	0.555556	18.3322	0
4.94975	0.555556	17.4843	0
4.99394	0.555556	16.5928	0
5.03814	0.555556	15.6721	0
5.08233	0.555556	14.711	0
5.12652	0.555556	13.7221	0
5.17072	0.555556	12.6968	0
5.21491	0.555556	11.6459	0
5.25911	0.555556	10.5637	0
5.3033	0.555556	9.45878	0
5.3475	0.555556	8.32819	0
5.39169	0.555556	7.17881	0
5.43588	0.555556	6.00992	0
5.48008	0.555556	4.82684	0
5.52427	0.555556	3.63077	0
5.56847	0.555556	2.42579	0
5.61266	0.555556	1.21441	0

0	0.666667	10.637	0
0.0441942	0.666667	10.6408	0
0.0883883	0.666667	10.6547	0
0.132583	0.666667	10.6877	0
0.176777	0.666667	10.7567	0
0.220971	0.666667	10.8375	0
0.265165	0.666667	10.9421	0
0.309359	0.666667	11.0563	0
0.353553	0.666667	11.1975	0
0.397748	0.666667	11.3343	0
0.441942	0.666667	11.4753	0
0.486136	0.666667	11.6084	0
0.53033	0.666667	11.7755	0
0.574524	0.666667	11.9597	0
0.618718	0.666667	12.162	0
0.662913	0.666667	12.3764	0
0.707107	0.666667	12.6258	0
0.751301	0.666667	12.9138	0
0.795495	0.666667	13.2126	0
0.839689	0.666667	13.5203	0
0.883883	0.666667	13.8444	0
0.928078	0.666667	14.1953	0
0.972272	0.666667	14.5582	0
1.01647	0.666667	14.9153	0
1.06066	0.666667	15.274	0
1.10485	0.666667	15.6421	0
1.14905	0.666667	16.024	0
1.19324	0.666667	16.4158	0
1.23744	0.666667	16.8076	0
1.28163	0.666667	17.194	0
1.32583	0.666667	17.5823	0
1.37002	0.666667	17.9639	0
1.41421	0.666667	18.3421	0
1.45841	0.666667	18.7137	0
1.5026	0.666667	19.0812	0
1.5468	0.666667	19.4468	0
1.59099	0.666667	19.8087	0
1.63518	0.666667	20.1669	0
1.67938	0.666667	20.5168	0
1.72357	0.666667	20.8618	0
1.76777	0.666667	21.1972	0
1.81196	0.666667	21.5226	0
1.85616	0.666667	21.8344	0
1.90035	0.666667	22.1344	0
1.94454	0.666667	22.422	0
1.98874	0.666667	22.6985	0
2.03293	0.666667	22.9611	0
2.07713	0.666667	23.2102	0
2.12132	0.666667	23.4444	0
2.16551	0.666667	23.6648	0
2.20971	0.666667	23.8704	0
2.2539	0.666667	24.0623	0
2.2981	0.666667	24.2396	0
2.34229	0.666667	24.4037	0
2.38649	0.666667	24.554	0
2.43068	0.666667	24.6919	0
2.47487	0.666667	24.8171	0
2.51907	0.666667	24.9308	0
2.56326	0.666667	25.0333	0
2.60746	0.666667	25.1257	0
2.65165	0.666667	25.2082	0
2.69584	0.666667	25.2821	0
2.74004	0.666667	25.3476	0
2.78423	0.666667	25.4059	0
2.82843	0.666667	25.4572	0
2.87262	0.666667	25.5025	0
2.91682	0.666667	25.5422	0
2.96101	0.666667	25.5769	0
3.0052	0.666667	25.607	0
3.0494	0.666667	25.6329	0
3.09359	0.666667	25.6552	0
3.13779	0.666667	25.6739	0
3.18198	0.666667	25.6895	0
3.22617	0.666667	25.7016	0
3.27037	0.666667	25.7111	0
3.31456	0.666667	25.7168	0
3.35876	0.666667	25.7199	0
3.40295	0.666667	25.7186	0
3.44715	0.666667	25.7144	0
3.49134	0.666667	25.7049	0
3.53553	0.666667	25.6921	0
