#kx 	 Dy 	 DP 	 WW 	 (DP-WW)/DP 
51.0509	183.783	0.000504339	-0.00912684	19.0967
51.0509	185.354	0.000277204	-0.00609797	22.9981
51.0509	186.925	-0.000224473	-0.00552917	-23.6318
51.0509	188.496	-0.000906234	-0.0112854	-11.453
51.0509	190.066	-0.0015373	-0.0221993	-13.4405
51.0509	191.637	-0.00180933	-0.0308254	-16.0369
51.0509	193.208	-0.00145423	-0.0329885	-21.6845
51.0509	194.779	-0.000502139	-0.0320579	-62.8427
51.0509	196.35	0.000338161	-0.032531	97.1997
51.0509	197.92	2.20686e-07	0.0233686	-105890
51.0509	199.491	-0.000478009	0.0147296	31.8144

51.8363	0	-0.0127774	-0.000170336	0.986669
51.8363	1.5708	-0.0105094	-7.30543e-06	0.999305
51.8363	3.14159	-0.0143326	-5.90997e-05	0.995877
51.8363	4.71239	0.00547402	-0.00030145	1.05507
51.8363	6.28319	0.00250221	-0.00027113	1.10836
51.8363	7.85398	8.66852e-05	-0.000334405	4.85769
51.8363	9.42478	0.00388789	-0.000378978	1.09748
51.8363	10.9956	0.0117161	-0.000338324	1.02888
51.8363	12.5664	0.016861	-0.000263652	1.01564
51.8363	14.1372	0.017776	-0.000128104	1.00721
51.8363	15.708	0.0139859	4.01228e-05	0.997131
51.8363	17.2788	0.00735264	0.000149256	0.9797
51.8363	18.8496	3.36082e-05	0.000102262	-2.04277
51.8363	20.4204	-0.00526618	1.72217e-05	1.00327
51.8363	21.9911	-0.0078093	-0.000101302	0.987028
51.8363	23.5619	-0.00799182	-0.000191288	0.976065
51.8363	25.1327	-0.0070517	-0.000264871	0.962439
51.8363	26.7035	-0.00576194	-0.000162759	0.971753
51.8363	28.2743	-0.00454805	5.04343e-06	1.00111
51.8363	29.8451	-0.00366165	0.000158556	1.0433
51.8363	31.4159	-0.00301356	0.000137547	1.04564
51.8363	32.9867	-0.0028692	-3.28613e-05	0.988547
51.8363	34.5575	-0.00291851	-0.00026047	0.910753
51.8363	36.1283	-0.00272424	-0.00041558	0.847451
51.8363	37.6991	-0.0018459	-0.000421083	0.771883
51.8363	39.2699	-0.00060294	-0.000279735	0.536048
51.8363	40.8407	0.000192892	-0.000140534	1.72856
51.8363	42.4115	0.000138337	-8.39479e-05	1.60684
51.8363	43.9823	-0.000594034	-0.000127995	0.784533
51.8363	45.5531	-0.00128094	-9.77691e-05	0.923674
51.8363	47.1239	-0.00147534	-5.89752e-05	0.960026
51.8363	48.6947	-0.00126548	-3.29251e-05	0.973982
51.8363	50.2655	-0.000948866	-0.000120353	0.873161
51.8363	51.8363	-0.000759171	-0.000174119	0.770646
51.8363	53.4071	-0.000510681	-0.000191377	0.625251
51.8363	54.9779	-0.000232877	-0.000163409	0.298307
51.8363	56.5487	2.19778e-05	-0.000215708	10.8148
51.8363	58.1195	-1.13696e-05	-0.000238764	-20.0003
51.8363	59.6903	-0.000351129	-9.94928e-05	0.716649
51.8363	61.2611	-0.000847703	0.000208995	1.24654
51.8363	62.8319	-0.00129975	0.000403822	1.31069
51.8363	64.4026	-0.00146666	0.000399613	1.27246
51.8363	65.9734	-0.00120993	0.00030195	1.24956
51.8363	67.5442	-0.000531855	0.000265085	1.49842
51.8363	69.115	0.000195965	0.000127171	0.351055
51.8363	70.6858	0.000525613	-0.000351172	1.66812
51.8363	72.2566	0.000329604	-0.00119537	4.62669
51.8363	73.8274	-0.000131747	-0.00196851	-13.9415
51.8363	75.3982	-0.000429039	-0.00213065	-3.96611
51.8363	76.969	-0.000349995	-0.00142523	-3.07214
51.8363	78.5398	6.4724e-05	-0.000169761	3.62284
51.8363	80.1106	0.000503906	0.00106699	-1.11745
51.8363	81.6814	0.000720505	0.00156898	-1.17761
51.8363	83.2522	0.000690113	0.00116032	-0.681352
51.8363	84.823	0.000610821	0.000174588	0.714175
51.8363	86.3938	0.000538467	-0.000606313	2.126
51.8363	87.9646	0.000350558	-0.000848999	3.42185
51.8363	89.5354	-4.47808e-06	-0.000625143	-138.601
51.8363	91.1062	-0.000279628	-0.00023949	0.14354
51.8363	92.677	-0.000145759	-6.18912e-05	0.575386
51.8363	94.2478	0.000391167	-5.72281e-05	1.1463
51.8363	95.8186	0.000985623	-9.69678e-05	1.09838
51.8363	97.3894	0.00121703	-1.62117e-05	1.01332
51.8363	98.9602	0.00101348	-0.000106514	1.1051
51.8363	100.531	0.000555575	-0.000365678	1.6582
51.8363	102.102	0.000165	-0.000491208	3.97701
51.8363	103.673	-2.80893e-05	-3.20196e-05	-0.139919
51.8363	105.243	1.12544e-05	0.000974463	-85.5851
51.8363	106.814	0.000176043	0.00207778	-10.8027
51.8363	108.385	0.000374602	0.00251384	-5.71069
51.8363	109.956	0.000529298	0.00196049	-2.70394
51.8363	111.527	0.000590355	0.000334984	0.432572
51.8363	113.097	0.00055007	-0.00164649	3.99324
51.8363	114.668	0.000367326	-0.00344891	10.3892
51.8363	116.239	0.000122512	-0.00462126	38.7209
51.8363	117.81	-0.000140001	-0.005361	-37.2927
51.8363	119.381	-0.000321631	-0.00572904	-16.8124
51.8363	120.951	-0.000466298	-0.00544397	-10.6749
51.8363	122.522	-0.000571625	-0.00426182	-6.45563
51.8363	124.093	-0.000682626	-0.00248885	-2.64599
51.8363	125.664	-0.000704336	-0.000914773	-0.298773
51.8363	127.235	-0.000549308	0.000385058	1.70099
51.8363	128.805	-0.00012654	0.00173174	14.6853
51.8363	130.376	0.000493403	0.00281721	-4.70975
51.8363	131.947	0.00114301	0.0027522	-1.40786
51.8363	133.518	0.00160013	0.00141224	0.117422
51.8363	135.088	0.00170263	-0.000142474	1.08368
51.8363	136.659	0.00145265	-0.000954156	1.65684
51.8363	138.23	0.00101065	-0.00125906	2.24579
51.8363	139.801	0.000649707	-0.0013829	3.12849
51.8363	141.372	0.000525424	-0.0014655	3.78919
51.8363	142.942	0.000572057	-0.000741179	2.29564
51.8363	144.513	0.000524718	0.000579375	-0.104165
51.8363	146.084	0.000269053	0.00130236	-3.84054
51.8363	147.655	-3.16748e-05	4.68714e-05	2.47977
51.8363	149.226	-0.000104737	-0.00246649	-22.5494
51.8363	150.796	4.38908e-05	-0.00448977	103.294
51.8363	152.367	0.000216924	-0.00473237	22.8158
51.8363	153.938	0.000311312	-0.00397167	13.7578
51.8363	155.509	0.000451894	-0.0039608	9.76488
51.8363	157.08	0.000728247	-0.00535615	8.35485
51.8363	158.65	0.00107545	-0.00683471	7.35519
51.8363	160.221	0.00138053	-0.00706599	6.11832
51.8363	161.792	0.00161908	-0.00632746	4.90806
51.8363	163.363	0.00174203	-0.00524807	4.01262
51.8363	164.934	0.00163235	-0.00324806	2.9898
51.8363	166.504	0.00114525	0.000990131	0.135447
51.8363	168.075	0.000352175	0.00692677	-18.6685
51.8363	169.646	-0.000512793	0.0116729	23.7633
51.8363	171.217	-0.00116661	0.0133973	12.484
51.8363	172.788	-0.0015047	0.0132287	9.79158
51.8363	174.358	-0.00151516	0.013189	9.70465
51.8363	175.929	-0.00120172	0.0120772	11.05
51.8363	177.5	-0.000584695	0.00785497	14.4343
51.8363	179.071	0.000169958	0.00102258	-5.01666
51.8363	180.642	0.000781937	-0.00558869	8.14724
51.8363	182.212	0.00105568	-0.0102605	10.7194
51.8363	183.783	0.000950624	-0.011795	13.4076
51.8363	185.354	0.000578227	-0.00977125	17.8986
51.8363	186.925	7.42933e-05	-0.00705121	95.9105
51.8363	188.496	-0.000386361	-0.0105299	-26.254
51.8363	190.066	-0.000633672	-0.0219096	-33.5756
51.8363	191.637	-0.000482854	-0.0334585	-68.2933
51.8363	193.208	6.69033e-05	-0.0367514	550.321
51.8363	194.779	0.000549235	-0.032493	60.1605
51.8363	196.35	2.43729e-07	0.0211718	-86865.1
51.8363	197.92	6.93378e-06	0.0180542	-2602.8
51.8363	199.491	-7.54988e-09	-0.0282686	-3.74425e+06

52.6217	0	-0.00746603	-6.14844e-05	0.991765
52.6217	1.5708	-0.000445788	-0.000297481	0.332684
52.6217	3.14159	-0.016293	-6.11241e-05	0.996248
52.6217	4.71239	-0.0132823	5.01043e-05	1.00377
52.6217	6.28319	0.0131864	-0.000265568	1.02014
52.6217	7.85398	0.00634281	-0.000342322	1.05397
52.6217	9.42478	0.00462312	-0.000388303	1.08399
52.6217	10.9956	0.00871288	-0.000360624	1.04139
52.6217	12.5664	0.0127876	-0.000308898	1.02416
52.6217	14.1372	0.011467	-0.000271552	1.02368
52.6217	15.708	0.00639371	-0.000211501	1.03308
52.6217	17.2788	-0.000383726	-0.000165281	0.569274
52.6217	18.8496	-0.00586397	-0.000120201	0.979502
52.6217	20.4204	-0.00892066	-9.68466e-05	0.989144
52.6217	21.9911	-0.0093866	-0.000102601	0.989069
52.6217	23.5619	-0.00853943	-0.00022911	0.97317
52.6217	25.1327	-0.00718284	-0.000303504	0.957746
52.6217	26.7035	-0.00597475	-0.000229907	0.96152
52.6217	28.2743	-0.00498393	6.33825e-05	1.01272
52.6217	29.8451	-0.00404855	0.000314012	1.07756
52.6217	31.4159	-0.00327017	0.000407887	1.12473
52.6217	32.9867	-0.00274982	0.00027738	1.10087
52.6217	34.5575	-0.00262016	7.16925e-05	1.02736
52.6217	36.1283	-0.00220998	-7.72066e-05	0.965065
52.6217	37.6991	-0.00121282	-9.97494e-05	0.917754
52.6217	39.2699	9.8535e-05	-5.27164e-06	1.0535
52.6217	40.8407	0.00103013	0.000143593	0.860606
52.6217	42.4115	0.00112507	0.000233779	0.792209
52.6217	43.9823	0.000627363	0.000321296	0.487863
52.6217	45.5531	-7.89435e-05	0.000415805	6.26712
52.6217	47.1239	-0.000657697	0.000521214	1.79248
52.6217	48.6947	-0.00115196	0.000445668	1.38688
52.6217	50.2655	-0.00160267	0.000275828	1.1721
52.6217	51.8363	-0.00178239	9.1978e-05	1.0516
52.6217	53.4071	-0.00157364	7.49869e-05	1.04765
52.6217	54.9779	-0.00101248	7.38462e-05	1.07294
52.6217	56.5487	-0.000604042	8.30467e-06	1.01375
52.6217	58.1195	-0.000541161	-0.000112838	0.791489
52.6217	59.6903	-0.00082308	-8.48051e-05	0.896966
52.6217	61.2611	-0.0011769	2.62232e-05	1.02228
52.6217	62.8319	-0.00143685	2.76138e-05	1.01922
52.6217	64.4026	-0.00149112	-0.000154769	0.896206
52.6217	65.9734	-0.00115966	-0.000279348	0.759113
52.6217	67.5442	-0.000502233	-0.000256559	0.489162
52.6217	69.115	0.000154965	-0.000246828	2.5928
52.6217	70.6858	0.000404318	-0.000575352	2.42302
52.6217	72.2566	0.000213955	-0.00129564	7.05567
52.6217	73.8274	-0.000112336	-0.00206599	-17.3911
52.6217	75.3982	-0.000273741	-0.00228643	-7.35253
52.6217	76.969	-0.000154452	-0.00168853	-9.93237
52.6217	78.5398	8.40569e-05	-0.000507436	7.03682
52.6217	80.1106	0.000229312	0.000619994	-1.70372
52.6217	81.6814	0.000196495	0.00111482	-4.67352
52.6217	83.2522	0.00019268	0.000643727	-2.34091
52.6217	84.823	0.000368931	-0.000270159	1.73228
52.6217	86.3938	0.000568186	-0.000919749	2.61875
52.6217	87.9646	0.000487368	-0.000891797	2.82982
52.6217	89.5354	0.000147898	-0.000480438	4.24843
52.6217	91.1062	-3.87404e-05	-7.36024e-05	-0.899887
52.6217	92.677	0.000254533	4.8484e-05	0.809518
52.6217	94.2478	0.00090638	-0.000221772	1.24468
52.6217	95.8186	0.00142329	-0.000533587	1.3749
52.6217	97.3894	0.00146944	-0.000676666	1.46049
52.6217	98.9602	0.00105815	-0.000613744	1.58001
52.6217	100.531	0.000536185	-0.000698813	2.30331
52.6217	102.102	0.000168268	-0.000828871	5.9259
52.6217	103.673	9.34949e-05	-0.000686431	8.34191
52.6217	105.243	0.000208486	-5.59819e-05	1.26852
52.6217	106.814	0.000403697	0.0007428	-0.839996
52.6217	108.385	0.000544355	0.00123377	-1.26648
52.6217	109.956	0.000604171	0.000864828	-0.431429
52.6217	111.527	0.000568572	-0.000382426	1.67261
52.6217	113.097	0.000403033	-0.00225568	6.59677
52.6217	114.668	0.000120574	-0.00389945	33.3408
52.6217	116.239	-0.000243882	-0.00503069	-19.6275
52.6217	117.81	-0.000550398	-0.00559101	-9.15812
52.6217	119.381	-0.000760318	-0.00575463	-6.56871
52.6217	120.951	-0.000809676	-0.00509068	-5.28731
52.6217	122.522	-0.000763323	-0.00318944	-3.17836
52.6217	124.093	-0.000634067	-0.000616649	0.0274696
52.6217	125.664	-0.000475249	0.001485	4.12467
52.6217	127.235	-0.000197815	0.00257256	14.0049
52.6217	128.805	0.000263752	0.00328397	-11.451
52.6217	130.376	0.000934953	0.00384583	-3.11339
52.6217	131.947	0.00163155	0.0035331	-1.16549
52.6217	133.518	0.00208007	0.00199803	0.0394405
52.6217	135.088	0.00208219	0.000137875	0.933783
52.6217	136.659	0.00168867	-0.000963317	1.57046
52.6217	138.23	0.00118576	-0.0011373	1.95913
52.6217	139.801	0.000875196	-0.00109359	2.24954
52.6217	141.372	0.000873934	-0.000939177	2.07465
52.6217	142.942	0.000971192	-0.000632897	1.65167
52.6217	144.513	0.000860338	-0.000291014	1.33825
52.6217	146.084	0.000453487	-0.00126908	3.7985
52.6217	147.655	4.07364e-05	-0.00375709	93.2294
52.6217	149.226	-8.58768e-05	-0.00627396	-72.0577
52.6217	150.796	7.17633e-05	-0.00666461	93.8693
52.6217	152.367	0.000259877	-0.00466251	18.9412
52.6217	153.938	0.000355538	-0.00183401	6.15839
52.6217	155.509	0.000410918	-0.000584362	2.42209
52.6217	157.08	0.000518664	-0.00158265	4.0514
52.6217	158.65	0.000686041	-0.00334162	5.87087
52.6217	160.221	0.000908147	-0.00409652	5.51085
52.6217	161.792	0.00116233	-0.0036653	4.1534
52.6217	163.363	0.00135795	-0.00273352	3.01298
52.6217	164.934	0.00129785	-0.000874712	1.67397
52.6217	166.504	0.000862752	0.00301288	-2.49217
52.6217	168.075	0.000111798	0.0082594	-72.8778
52.6217	169.646	-0.000660736	0.01184	18.9195
52.6217	171.217	-0.00118126	0.0117078	10.9113
