#b 	 momk 	 DP 	 WW 
4.86136	0	22.9416	0
4.90555	0	21.8924	0
4.94975	0	20.8143	0
4.99394	0	19.696	0
5.03814	0	18.5501	0
5.08233	0	17.3674	0
5.12652	0	16.1589	0
5.17072	0	14.9178	0
5.21491	0	13.6532	0
5.25911	0	12.3608	0
5.3033	0	11.048	0
5.3475	0	9.71261	0
5.39169	0	8.36044	0
5.43588	0	6.99125	0
5.48008	0	5.6095	0
5.52427	0	4.21644	0
5.56847	0	2.81556	0
5.61266	0	1.4091	0

0	0.111111	12.7167	0
0.0441942	0.111111	12.7538	0
0.0883883	0.111111	12.8154	0
0.132583	0.111111	12.8893	0
0.176777	0.111111	12.9769	0
0.220971	0.111111	13.0748	0
0.265165	0.111111	13.1709	0
0.309359	0.111111	13.3135	0
0.353553	0.111111	13.4165	0
0.397748	0.111111	13.543	0
0.441942	0.111111	13.6921	0
0.486136	0.111111	13.8867	0
0.53033	0.111111	14.0858	0
0.574524	0.111111	14.3209	0
0.618718	0.111111	14.5607	0
0.662913	0.111111	14.8681	0
0.707107	0.111111	15.1947	0
0.751301	0.111111	15.5704	0
0.795495	0.111111	15.9507	0
0.839689	0.111111	16.3627	0
0.883883	0.111111	16.7896	0
0.928078	0.111111	17.2647	0
0.972272	0.111111	17.7367	0
1.01647	0.111111	18.2692	0
1.06066	0.111111	18.7841	0
1.10485	0.111111	19.3473	0
1.14905	0.111111	19.8915	0
1.19324	0.111111	20.4645	0
1.23744	0.111111	21.0239	0
1.28163	0.111111	21.5904	0
1.32583	0.111111	22.1524	0
1.37002	0.111111	22.7292	0
1.41421	0.111111	23.3108	0
1.45841	0.111111	23.933	0
1.5026	0.111111	24.5499	0
1.5468	0.111111	25.1692	0
1.59099	0.111111	25.7841	0
1.63518	0.111111	26.4094	0
1.67938	0.111111	27.0284	0
1.72357	0.111111	27.6409	0
1.76777	0.111111	28.2334	0
1.81196	0.111111	28.825	0
1.85616	0.111111	29.4034	0
1.90035	0.111111	29.983	0
1.94454	0.111111	30.5471	0
1.98874	0.111111	31.1022	0
2.03293	0.111111	31.6383	0
2.07713	0.111111	32.1599	0
2.12132	0.111111	32.6597	0
2.16551	0.111111	33.1393	0
2.20971	0.111111	33.5941	0
2.2539	0.111111	34.0248	0
2.2981	0.111111	34.43	0
2.34229	0.111111	34.8116	0
2.38649	0.111111	35.172	0
2.43068	0.111111	35.5115	0
2.47487	0.111111	35.8314	0
2.51907	0.111111	36.1312	0
2.56326	0.111111	36.4112	0
2.60746	0.111111	36.6701	0
2.65165	0.111111	36.9097	0
2.69584	0.111111	37.1288	0
2.74004	0.111111	37.3296	0
2.78423	0.111111	37.5105	0
2.82843	0.111111	37.6741	0
2.87262	0.111111	37.8184	0
2.91682	0.111111	37.947	0
2.96101	0.111111	38.0571	0
3.0052	0.111111	38.1522	0
3.0494	0.111111	38.2291	0
3.09359	0.111111	38.2919	0
3.13779	0.111111	38.3364	0
3.18198	0.111111	38.3675	0
3.22617	0.111111	38.3798	0
3.27037	0.111111	38.3792	0
3.31456	0.111111	38.3594	0
3.35876	0.111111	38.327	0
3.40295	0.111111	38.2745	0
3.44715	0.111111	38.2093	0
3.49134	0.111111	38.1224	0
3.53553	0.111111	38.0222	0
3.57973	0.111111	37.899	0
3.62392	0.111111	37.7622	0
3.66812	0.111111	37.6006	0
3.71231	0.111111	37.4245	0
3.7565	0.111111	37.2217	0
3.8007	0.111111	37.0035	0
3.84489	0.111111	36.7562	0
3.88909	0.111111	36.4923	0
3.93328	0.111111	36.1968	0
3.97748	0.111111	35.8834	0
4.02167	0.111111	35.5357	0
4.06586	0.111111	35.1685	0
4.11006	0.111111	34.7644	0
4.15425	0.111111	34.3393	0
4.19845	0.111111	33.8747	0
4.24264	0.111111	33.3874	0
4.28683	0.111111	32.8585	0
4.33103	0.111111	32.3053	0
4.37522	0.111111	31.7083	0
4.41942	0.111111	31.0855	0
4.46361	0.111111	30.4174	0
4.50781	0.111111	29.7221	0
4.552	0.111111	28.9805	0
4.59619	0.111111	28.2107	0
4.64039	0.111111	27.3942	0
4.68458	0.111111	26.5486	0
4.72878	0.111111	25.6568	0
4.77297	0.111111	24.7355	0
4.81716	0.111111	23.7691	0
4.86136	0.111111	22.7733	0
4.90555	0.111111	21.7343	0
4.94975	0.111111	20.6665	0
4.99394	0.111111	19.5582	0
5.03814	0.111111	18.4222	0
5.08233	0.111111	17.2494	0
5.12652	0.111111	16.0506	0
5.17072	0.111111	14.819	0
5.21491	0.111111	13.5639	0
5.25911	0.111111	12.2809	0
5.3033	0.111111	10.9773	0
5.3475	0.111111	9.65099	0
5.39169	0.111111	8.30783	0
5.43588	0.111111	6.94755	0
5.48008	0.111111	5.57464	0
5.52427	0.111111	4.19035	0
5.56847	0.111111	2.79819	0
5.61266	0.111111	1.40043	0

0	0.222222	12.0272	0
0.0441942	0.222222	12.0637	0
0.0883883	0.222222	12.1252	0
0.132583	0.222222	12.1984	0
0.176777	0.222222	12.2848	0
0.220971	0.222222	12.3815	0
0.265165	0.222222	12.4761	0
0.309359	0.222222	12.6162	0
0.353553	0.222222	12.7175	0
0.397748	0.222222	12.8424	0
0.441942	0.222222	12.9895	0
0.486136	0.222222	13.181	0
0.53033	0.222222	13.3771	0
0.574524	0.222222	13.6086	0
0.618718	0.222222	13.8445	0
0.662913	0.222222	14.1471	0
0.707107	0.222222	14.4688	0
0.751301	0.222222	14.8384	0
0.795495	0.222222	15.2129	0
0.839689	0.222222	15.6181	0
0.883883	0.222222	16.0383	0
0.928078	0.222222	16.5055	0
0.972272	0.222222	16.97	0
1.01647	0.222222	17.4934	0
1.06066	0.222222	17.9997	0
1.10485	0.222222	18.5529	0
1.14905	0.222222	19.0871	0
1.19324	0.222222	19.6488	0
1.23744	0.222222	20.1972	0
1.28163	0.222222	20.7517	0
1.32583	0.222222	21.3021	0
1.37002	0.222222	21.8662	0
1.41421	0.222222	22.4355	0
1.45841	0.222222	23.044	0
1.5026	0.222222	23.6475	0
1.5468	0.222222	24.2526	0
1.59099	0.222222	24.8536	0
1.63518	0.222222	25.4643	0
1.67938	0.222222	26.069	0
1.72357	0.222222	26.6666	0
1.76777	0.222222	27.2447	0
1.81196	0.222222	27.8212	0
1.85616	0.222222	28.3848	0
1.90035	0.222222	28.9491	0
1.94454	0.222222	29.4984	0
1.98874	0.222222	30.0383	0
2.03293	0.222222	30.5596	0
2.07713	0.222222	31.0663	0
2.12132	0.222222	31.5517	0
2.16551	0.222222	32.0167	0
2.20971	0.222222	32.4575	0
2.2539	0.222222	32.8743	0
2.2981	0.222222	33.2662	0
2.34229	0.222222	33.6347	0
2.38649	0.222222	33.9824	0
2.43068	0.222222	34.3097	0
2.47487	0.222222	34.6179	0
2.51907	0.222222	34.9065	0
2.56326	0.222222	35.1758	0
2.60746	0.222222	35.4247	0
2.65165	0.222222	35.6549	0
2.69584	0.222222	35.8654	0
2.74004	0.222222	36.0582	0
2.78423	0.222222	36.232	0
2.82843	0.222222	36.3892	0
2.87262	0.222222	36.5282	0
2.91682	0.222222	36.6521	0
2.96101	0.222222	36.7586	0
3.0052	0.222222	36.851	0
3.0494	0.222222	36.9263	0
3.09359	0.222222	36.9883	0
3.13779	0.222222	37.0334	0
3.18198	0.222222	37.0658	0
3.22617	0.222222	37.0809	0
3.27037	0.222222	37.084	0
3.31456	0.222222	37.0694	0
3.35876	0.222222	37.043	0
3.40295	0.222222	36.998	0
3.44715	0.222222	36.9412	0
3.49134	0.222222	36.8642	0
3.53553	0.222222	36.775	0
3.57973	0.222222	36.6642	0
3.62392	0.222222	36.5408	0
3.66812	0.222222	36.394	0
3.71231	0.222222	36.2337	0
3.7565	0.222222	36.0481	0
3.8007	0.222222	35.8479	0
3.84489	0.222222	35.62	0
3.88909	0.222222	35.3764	0
3.93328	0.222222	35.1025	0
3.97748	0.222222	34.8115	0
4.02167	0.222222	34.4873	0
4.06586	0.222222	34.1444	0
4.11006	0.222222	33.7656	0
4.15425	0.222222	33.3664	0
4.19845	0.222222	32.9287	0
4.24264	0.222222	32.4689	0
4.28683	0.222222	31.9682	0
4.33103	0.222222	31.4437	0
4.37522	0.222222	30.876	0
4.41942	0.222222	30.2829	0
4.46361	0.222222	29.6448	0
4.50781	0.222222	28.9799	0
4.552	0.222222	28.2689	0
4.59619	0.222222	27.5299	0
4.64039	0.222222	26.7443	0
4.68458	0.222222	25.9297	0
4.72878	0.222222	25.0688	0
4.77297	0.222222	24.1784	0
4.81716	0.222222	23.2426	0
4.86136	0.222222	22.2773	0
4.90555	0.222222	21.2685	0
4.94975	0.222222	20.2307	0
4.99394	0.222222	19.1521	0
5.03814	0.222222	18.0455	0
5.08233	0.222222	16.9016	0
5.12652	0.222222	15.7314	0
5.17072	0.222222	14.5281	0
5.21491	0.222222	13.3009	0
5.25911	0.222222	12.0453	0
5.3033	0.222222	10.7689	0
5.3475	0.222222	9.46948	0
5.39169	0.222222	8.15287	0
5.43588	0.222222	6.81884	0
5.48008	0.222222	5.47196	0
5.52427	0.222222	4.11351	0
5.56847	0.222222	2.74705	0
5.61266	0.222222	1.37488	0

0	0.333333	10.9512	0
0.0441942	0.333333	10.9868	0
0.0883883	0.333333	11.0481	0
0.132583	0.333333	11.12	0
0.176777	0.333333	11.2046	0
0.220971	0.333333	11.299	0
0.265165	0.333333	11.3911	0
0.309359	0.333333	11.5271	0
0.353553	0.333333	11.6256	0
0.397748	0.333333	11.7477	0
0.441942	0.333333	11.8912	0
0.486136	0.333333	12.0777	0
0.53033	0.333333	12.2687	0
0.574524	0.333333	12.494	0
0.618718	0.333333	12.7234	0
0.662913	0.333333	13.018	0
0.707107	0.333333	13.3314	0
0.751301	0.333333	13.6909	0
0.795495	0.333333	14.0557	0
0.839689	0.333333	14.4496	0
0.883883	0.333333	14.8585	0
0.928078	0.333333	15.3127	0
0.972272	0.333333	15.7646	0
1.01647	0.333333	16.2732	0
1.06066	0.333333	16.7651	0
1.10485	0.333333	17.3019	0
1.14905	0.333333	17.8197	0
1.19324	0.333333	18.3629	0
1.23744	0.333333	18.8931	0
1.28163	0.333333	19.428	0
1.32583	0.333333	19.9593	0
1.37002	0.333333	20.5028	0
1.41421	0.333333	21.0519	0
1.45841	0.333333	21.6383	0
1.5026	0.333333	22.22	0
1.5468	0.333333	22.8019	0
1.59099	0.333333	23.3803	0
1.63518	0.333333	23.9672	0
1.67938	0.333333	24.5488	0
1.72357	0.333333	25.1223	0
1.76777	0.333333	25.6768	0
1.81196	0.333333	26.2288	0
1.85616	0.333333	26.7686	0
1.90035	0.333333	27.3082	0
1.94454	0.333333	27.8334	0
1.98874	0.333333	28.3487	0
2.03293	0.333333	28.8462	0
2.07713	0.333333	29.3288	0
2.12132	0.333333	29.7908	0
2.16551	0.333333	30.2325	0
2.20971	0.333333	30.6507	0
2.2539	0.333333	31.0451	0
2.2981	0.333333	31.4153	0
2.34229	0.333333	31.7626	0
2.38649	0.333333	32.09	0
2.43068	0.333333	32.3975	0
2.47487	0.333333	32.6867	0
2.51907	0.333333	32.9572	0
2.56326	0.333333	33.2094	0
2.60746	0.333333	33.442	0
2.65165	0.333333	33.6571	0
2.69584	0.333333	33.8535	0
2.74004	0.333333	34.0335	0
2.78423	0.333333	34.1957	0
2.82843	0.333333	34.3425	0
2.87262	0.333333	34.4725	0
2.91682	0.333333	34.5887	0
2.96101	0.333333	34.6892	0
3.0052	0.333333	34.7768	0
3.0494	0.333333	34.8492	0
3.09359	0.333333	34.9097	0
3.13779	0.333333	34.9552	0
3.18198	0.333333	34.9895	0
3.22617	0.333333	35.0086	0
3.27037	0.333333	35.0172	0
3.31456	0.333333	35.0102	0
3.35876	0.333333	34.993	0
3.40295	0.333333	34.9595	0
3.44715	0.333333	34.9155	0
3.49134	0.333333	34.854	0
3.53553	0.333333	34.7816	0
3.57973	0.333333	34.6901	0
3.62392	0.333333	34.5874	0
3.66812	0.333333	34.4638	0
3.71231	0.333333	34.3281	0
3.7565	0.333333	34.1694	0
3.8007	0.333333	33.9975	0
3.84489	0.333333	33.8003	0
3.88909	0.333333	33.5885	0
3.93328	0.333333	33.3487	0
3.97748	0.333333	33.0928	0
4.02167	0.333333	32.8059	0
4.06586	0.333333	32.5014	0
4.11006	0.333333	32.1628	0
4.15425	0.333333	31.8048	0
4.19845	0.333333	31.4099	0
4.24264	0.333333	30.9938	0
4.28683	0.333333	30.538	0
4.33103	0.333333	30.0593	0
4.37522	0.333333	29.5384	0
4.41942	0.333333	28.9927	0
4.46361	0.333333	28.4028	0
4.50781	0.333333	27.7866	0
4.552	0.333333	27.1247	0
4.59619	0.333333	26.4351	0
4.64039	0.333333	25.699	0
4.68458	0.333333	24.9342	0
4.72878	0.333333	24.1228	0
4.77297	0.333333	23.2821	0
4.81716	0.333333	22.3956	0
4.86136	0.333333	21.4795	0
4.90555	0.333333	20.5193	0
4.94975	0.333333	19.5299	0
4.99394	0.333333	18.4989	0
5.03814	0.333333	17.4397	0
5.08233	0.333333	16.3424	0
5.12652	0.333333	15.2184	0
5.17072	0.333333	14.0604	0
5.21491	0.333333	12.8782	0
5.25911	0.333333	11.6668	0
5.3033	0.333333	10.4341	0
5.3475	0.333333	9.17777	0
5.39169	0.333333	7.90386	0
5.43588	0.333333	6.61202	0
5.48008	0.333333	5.307	0
5.52427	0.333333	3.99005	0
5.56847	0.333333	2.66488	0
5.61266	0.333333	1.33384	0

0	0.444444	9.58758	0
0.0441942	0.444444	9.62202	0
0.0883883	0.444444	9.68296	0
0.132583	0.444444	9.75305	0
0.176777	0.444444	9.83498	0
0.220971	0.444444	9.92608	0
0.265165	0.444444	10.0147	0
0.309359	0.444444	10.1448	0
0.353553	0.444444	10.2393	0
0.397748	0.444444	10.3573	0
0.441942	0.444444	10.4958	0
0.486136	0.444444	10.675	0
0.53033	0.444444	10.8586	0
0.574524	0.444444	11.0753	0
0.618718	0.444444	11.2954	0
0.662913	0.444444	11.5789	0
0.707107	0.444444	11.8806	0
0.751301	0.444444	12.226	0
0.795495	0.444444	12.5772	0
0.839689	0.444444	12.9554	0
0.883883	0.444444	13.3486	0
0.928078	0.444444	13.7846	0
0.972272	0.444444	14.219	0
1.01647	0.444444	14.7072	0
1.06066	0.444444	15.1795	0
1.10485	0.444444	15.6935	0
1.14905	0.444444	16.1888	0
1.19324	0.444444	16.7067	0
1.23744	0.444444	17.2122	0
1.28163	0.444444	17.7204	0
1.32583	0.444444	18.2259	0
1.37002	0.444444	18.7412	0
1.41421	0.444444	19.2631	0
1.45841	0.444444	19.8195	0
1.5026	0.444444	20.3716	0
1.5468	0.444444	20.9223	0
1.59099	0.444444	21.4703	0
1.63518	0.444444	22.0251	0
1.67938	0.444444	22.5756	0
1.72357	0.444444	23.1167	0
1.76777	0.444444	23.6397	0
1.81196	0.444444	24.1589	0
1.85616	0.444444	24.6666	0
1.90035	0.444444	25.1732	0
1.94454	0.444444	25.6662	0
1.98874	0.444444	26.1487	0
2.03293	0.444444	26.6142	0
2.07713	0.444444	27.0646	0
2.12132	0.444444	27.4955	0
2.16551	0.444444	27.906	0
2.20971	0.444444	28.294	0
2.2539	0.444444	28.6585	0
2.2981	0.444444	28.9999	0
2.34229	0.444444	29.3189	0
2.38649	0.444444	29.6191	0
2.43068	0.444444	29.9003	0
2.47487	0.444444	30.1644	0
2.51907	0.444444	30.4106	0
2.56326	0.444444	30.6399	0
2.60746	0.444444	30.8509	0
2.65165	0.444444	31.0456	0
2.69584	0.444444	31.2233	0
2.74004	0.444444	31.3858	0
2.78423	0.444444	31.5324	0
2.82843	0.444444	31.6651	0
2.87262	0.444444	31.783	0
2.91682	0.444444	31.8885	0
2.96101	0.444444	31.9805	0
3.0052	0.444444	32.0613	0
3.0494	0.444444	32.1292	0
3.09359	0.444444	32.1869	0
3.13779	0.444444	32.2323	0
3.18198	0.444444	32.2682	0
3.22617	0.444444	32.2917	0
3.27037	0.444444	32.3065	0
3.31456	0.444444	32.3087	0
3.35876	0.444444	32.3024	0
3.40295	0.444444	32.2829	0
3.44715	0.444444	32.2548	0
3.49134	0.444444	32.2124	0
3.53553	0.444444	32.161	0
3.57973	0.444444	32.0937	0
3.62392	0.444444	32.0171	0
3.66812	0.444444	31.9228	0
3.71231	0.444444	31.8182	0
3.7565	0.444444	31.6938	0
3.8007	0.444444	31.5581	0
3.84489	0.444444	31.3999	0
3.88909	0.444444	31.2291	0
3.93328	0.444444	31.033	0
3.97748	0.444444	30.8226	0
4.02167	0.444444	30.5838	0
4.06586	0.444444	30.329	0
4.11006	0.444444	30.0426	0
4.15425	0.444444	29.7382	0
4.19845	0.444444	29.399	0
4.24264	0.444444	29.04	0
4.28683	0.444444	28.6431	0
4.33103	0.444444	28.2244	0
4.37522	0.444444	27.7649	0
4.41942	0.444444	27.2817	0
4.46361	0.444444	26.7552	0
4.50781	0.444444	26.2032	0
4.552	0.444444	25.6061	0
4.59619	0.444444	24.9819	0
4.64039	0.444444	24.3114	0
4.68458	0.444444	23.6125	0
4.72878	0.444444	22.8669	0
4.77297	0.444444	22.0921	0
4.81716	0.444444	21.2709	0
4.86136	0.444444	20.4202	0
4.90555	0.444444	19.5245	0
4.94975	0.444444	18.5995	0
4.99394	0.444444	17.6319	0
5.03814	0.444444	16.6356	0
5.08233	0.444444	15.6002	0
5.12652	0.444444	14.5376	0
5.17072	0.444444	13.4399	0
5.21491	0.444444	12.3174	0
5.25911	0.444444	11.1647	0
5.3033	0.444444	9.99014	0
5.3475	0.444444	8.79099	0
5.39169	0.444444	7.57374	0
5.43588	0.444444	6.33786	0
5.48008	0.444444	5.08834	0
5.52427	0.444444	3.82643	0
5.56847	0.444444	2.55599	0
5.61266	0.444444	1.27944	0

0	0.555556	8.05505	0
0.0441942	0.555556	8.08797	0
0.0883883	0.555556	8.14842	0
0.132583	0.555556	8.21621	0
0.176777	0.555556	8.29463	0
0.220971	0.555556	8.38141	0
0.265165	0.555556	8.46542	0
0.309359	0.555556	8.58791	0
0.353553	0.555556	8.67718	0
0.397748	0.555556	8.78965	0
0.441942	0.555556	8.92145	0
0.486136	0.555556	9.09125	0
0.53033	0.555556	9.26534	0
0.574524	0.555556	9.47071	0
0.618718	0.555556	9.67889	0
0.662913	0.555556	9.948	0
0.707107	0.555556	10.2348	0
0.751301	0.555556	10.5621	0
0.795495	0.555556	10.8959	0
0.839689	0.555556	11.2541	0
0.883883	0.555556	11.6274	0
0.928078	0.555556	12.0404	0
0.972272	0.555556	12.4527	0
1.01647	0.555556	12.9152	0
1.06066	0.555556	13.3626	0
1.10485	0.555556	13.8483	0
1.14905	0.555556	14.3155	0
1.19324	0.555556	14.8019	0
1.23744	0.555556	15.2767	0
1.28163	0.555556	15.752	0
1.32583	0.555556	16.2255	0
1.37002	0.555556	16.7064	0
1.41421	0.555556	17.1947	0
1.45841	0.555556	17.7143	0
1.5026	0.555556	18.2302	0
1.5468	0.555556	18.7428	0
1.59099	0.555556	19.2536	0
1.63518	0.555556	19.7694	0
1.67938	0.555556	20.282	0
1.72357	0.555556	20.7836	0
1.76777	0.555556	21.2684	0
1.81196	0.555556	21.7477	0
1.85616	0.555556	22.2166	0
1.90035	0.555556	22.6833	0
1.94454	0.555556	23.1372	0
1.98874	0.555556	23.5801	0
2.03293	0.555556	24.007	0
2.07713	0.555556	24.4187	0
2.12132	0.555556	24.812	0
2.16551	0.555556	25.1849	0
2.20971	0.555556	25.5366	0
2.2539	0.555556	25.8652	0
2.2981	0.555556	26.172	0
2.34229	0.555556	26.4571	0
2.38649	0.555556	26.7247	0
2.43068	0.555556	26.9742	0
2.47487	0.555556	27.208	0
2.51907	0.555556	27.4252	0
2.56326	0.555556	27.6268	0
2.60746	0.555556	27.8117	0
2.65165	0.555556	27.982	0
2.69584	0.555556	28.1368	0
2.74004	0.555556	28.2783	0
2.78423	0.555556	28.4057	0
2.82843	0.555556	28.5211	0
2.87262	0.555556	28.6239	0
2.91682	0.555556	28.7161	0
2.96101	0.555556	28.7972	0
3.0052	0.555556	28.869	0
3.0494	0.555556	28.9307	0
3.09359	0.555556	28.9841	0
3.13779	0.555556	29.0281	0
3.18198	0.555556	29.0646	0
3.22617	0.555556	29.092	0
3.27037	0.555556	29.1127	0
3.31456	0.555556	29.1241	0
3.35876	0.555556	29.1292	0
3.40295	0.555556	29.1246	0
3.44715	0.555556	29.1135	0
3.49134	0.555556	29.0918	0
3.53553	0.555556	29.0633	0
3.57973	0.555556	29.0228	0
3.62392	0.555556	28.9751	0
3.66812	0.555556	28.9135	0
3.71231	0.555556	28.8438	0
3.7565	0.555556	28.7581	0
3.8007	0.555556	28.6631	0
3.84489	0.555556	28.5495	0
3.88909	0.555556	28.4252	0
3.93328	0.555556	28.2793	0
3.97748	0.555556	28.1211	0
4.02167	0.555556	27.9378	0
4.06586	0.555556	27.7405	0
4.11006	0.555556	27.5146	0
4.15425	0.555556	27.2727	0
4.19845	0.555556	26.9986	0
4.24264	0.555556	26.7065	0
4.28683	0.555556	26.3786	0
4.33103	0.555556	26.0306	0
4.37522	0.555556	25.6435	0
4.41942	0.555556	25.2341	0
4.46361	0.555556	24.7828	0
4.50781	0.555556	24.3071	0
4.552	0.555556	23.787	0
4.59619	0.555556	23.2408	0
4.64039	0.555556	22.6485	0
4.68458	0.555556	22.0284	0
4.72878	0.555556	21.3614	0
4.77297	0.555556	20.6655	0
4.81716	0.555556	19.9227	0
4.86136	0.555556	19.1504	0
4.90555	0.555556	18.3322	0
4.94975	0.555556	17.4843	0
4.99394	0.555556	16.5928	0
5.03814	0.555556	15.6721	0
5.08233	0.555556	14.711	0
5.12652	0.555556	13.7221	0
5.17072	0.555556	12.6968	0
5.21491	0.555556	11.6459	0
5.25911	0.555556	10.5637	0
5.3033	0.555556	9.45878	0
5.3475	0.555556	8.32819	0
5.39169	0.555556	7.17881	0
5.43588	0.555556	6.00992	0
5.48008	0.555556	4.82684	0
5.52427	0.555556	3.63076	0
5.56847	0.555556	2.42579	0
5.61266	0.555556	1.21441	0

0	0.666667	6.47671	0
0.0441942	0.666667	6.50786	0
0.0883883	0.666667	6.56762	0
0.132583	0.666667	6.63262	0
0.176777	0.666667	6.70668	0
0.220971	0.666667	6.78809	0
0.265165	0.666667	6.86629	0
0.309359	0.666667	6.97964	0
0.353553	0.666667	7.06235	0
0.397748	0.666667	7.16798	0
0.441942	0.666667	7.29137	0
0.486136	0.666667	7.44959	0
0.53033	0.666667	7.61188	0
0.574524	0.666667	7.80348	0
0.618718	0.666667	7.99707	0
0.662913	0.666667	8.2488	0
0.707107	0.666667	8.51741	0
0.751301	0.666667	8.82305	0
0.795495	0.666667	9.13582	0
0.839689	0.666667	9.47	0
0.883883	0.666667	9.8193	0
0.928078	0.666667	10.2049	0
0.972272	0.666667	10.5908	0
1.01647	0.666667	11.0229	0
1.06066	0.666667	11.441	0
1.10485	0.666667	11.8934	0
1.14905	0.666667	12.3276	0
1.19324	0.666667	12.7773	0
1.23744	0.666667	13.2162	0
1.28163	0.666667	13.6534	0
1.32583	0.666667	14.0899	0
1.37002	0.666667	14.5309	0
1.41421	0.666667	14.9805	0
1.45841	0.666667	15.4579	0
1.5026	0.666667	15.9322	0
1.5468	0.666667	16.4011	0
1.59099	0.666667	16.8695	0
1.63518	0.666667	17.3407	0
1.67938	0.666667	17.8101	0
1.72357	0.666667	18.2669	0
1.76777	0.666667	18.708	0
1.81196	0.666667	19.1424	0
1.85616	0.666667	19.5671	0
1.90035	0.666667	19.9887	0
1.94454	0.666667	20.3986	0
1.98874	0.666667	20.7968	0
2.03293	0.666667	21.1801	0
2.07713	0.666667	21.5482	0
2.12132	0.666667	21.8991	0
2.16551	0.666667	22.23	0
2.20971	0.666667	22.5409	0
2.2539	0.666667	22.8293	0
2.2981	0.666667	23.0972	0
2.34229	0.666667	23.3443	0
2.38649	0.666667	23.5754	0
2.43068	0.666667	23.7895	0
2.47487	0.666667	23.9894	0
2.51907	0.666667	24.174	0
2.56326	0.666667	24.3448	0
2.60746	0.666667	24.5005	0
2.65165	0.666667	24.6431	0
2.69584	0.666667	24.7724	0
2.74004	0.666667	24.89	0
2.78423	0.666667	24.9957	0
2.82843	0.666667	25.0912	0
2.87262	0.666667	25.1765	0
2.91682	0.666667	25.2531	0
2.96101	0.666667	25.3212	0
3.0052	0.666667	25.382	0
3.0494	0.666667	25.4354	0
3.09359	0.666667	25.4827	0
3.13779	0.666667	25.5236	0
3.18198	0.666667	25.5592	0
3.22617	0.666667	25.589	0
3.27037	0.666667	25.6141	0
3.31456	0.666667	25.6337	0
3.35876	0.666667	25.649	0
3.40295	0.666667	25.6583	0
3.44715	0.666667	25.6635	0
3.49134	0.666667	25.662	0
3.53553	0.666667	25.6561	0
