#kx 	 Dy 	 DP 	 WW 	 (DP-WW)/DP 
50.2655	116.239	0.0141328	0.0317304	-1.24516
50.2655	117.81	0.0184757	0.080979	-3.383
50.2655	119.381	-0.0293715	0.0947197	4.22488
50.2655	120.951	-0.0683921	0.142285	3.08042
50.2655	122.522	-0.0372183	0.14072	4.78094
50.2655	124.093	0.0135099	0.112885	-7.35566
50.2655	125.664	0.0218446	0.0882712	-3.04087
50.2655	127.235	0.0159138	0.188643	-10.8541
50.2655	128.805	0.0209955	0.193023	-8.19353
50.2655	130.376	0.0119658	0.190171	-14.8929
50.2655	131.947	-0.00927497	0.280564	31.2496
50.2655	133.518	-0.0276332	0.283341	11.2537
50.2655	135.088	-0.0709178	0.0693304	1.97762
50.2655	136.659	-0.0872396	-0.0175844	0.798435
50.2655	138.23	-0.0348213	-0.0192911	0.445996
50.2655	139.801	-0.0129593	0.0181991	2.40433
50.2655	141.372	-0.0324123	0.0890992	3.74894
50.2655	142.942	0.0123669	0.0519425	-3.20013
50.2655	144.513	0.01283	-0.013854	2.07981
50.2655	146.084	-0.0544357	-0.0766263	-0.407649
50.2655	147.655	-0.0542946	-0.266305	-3.90482
50.2655	149.226	-0.0101495	-0.204231	-19.1223
50.2655	150.796	0.0282545	-0.146653	6.19042
50.2655	152.367	0.0471354	-0.151674	4.21784
50.2655	153.938	0.044119	-0.128891	3.92145
50.2655	155.509	0.0432435	-0.0298389	1.69002
50.2655	157.08	0.043417	0.205288	-3.72829
50.2655	158.65	0.0626995	0.253749	-3.04706
50.2655	160.221	0.0682194	-0.000203695	1.00299
50.2655	161.792	0.0483161	-0.198838	5.11537
50.2655	163.363	0.0360698	-0.231536	7.4191
50.2655	164.934	0.0429216	-0.200647	5.67474
50.2655	166.504	0.0165185	-0.109677	7.63966
50.2655	168.075	-0.0094114	0.00952078	2.01162
50.2655	169.646	0.0393384	0.0202252	0.485866
50.2655	171.217	0.0467593	-0.0288912	1.61787
50.2655	172.788	0.0311763	0.137594	-3.41342
50.2655	174.358	0.0382562	-0.109364	3.85874
50.2655	175.929	0.00526635	-0.191721	37.4049
50.2655	177.5	-0.0209414	0.183227	9.74951
50.2655	179.071	-0.00300144	0.289359	97.407
50.2655	180.642	0.040707	0.169762	-3.17033
50.2655	182.212	0.00601436	0.0981042	-15.3117
50.2655	183.783	-0.037426	-0.0684561	-0.829105
50.2655	185.354	-0.0487509	-0.159512	-2.27197
50.2655	186.925	-0.104753	0.122388	2.16835
50.2655	188.496	-0.145193	0.222277	2.53091
50.2655	190.066	-0.0901145	0.0966361	2.07237
50.2655	191.637	-0.0155719	-0.00446525	0.713249
50.2655	193.208	0.0298657	-0.11086	4.71194
50.2655	194.779	0.0716703	0.224983	-2.13914
50.2655	196.35	0.0406906	0.458643	-10.2715
50.2655	197.92	-0.00960915	0.41026	43.6947
50.2655	199.491	0.000188321	-0.0154194	82.8783

51.0509	0	-0.0745342	0.0152511	1.20462
51.0509	1.5708	-0.119379	-0.00833754	0.930159
51.0509	3.14159	-0.0222602	-0.0388361	-0.744649
51.0509	4.71239	0.175454	-0.0429359	1.24471
51.0509	6.28319	0.343727	-0.0549135	1.15976
51.0509	7.85398	0.385016	-0.0365865	1.09503
51.0509	9.42478	0.159759	-0.0281576	1.17625
51.0509	10.9956	-0.0323437	-0.0487627	-0.50764
51.0509	12.5664	-0.152697	0.00377412	1.02472
51.0509	14.1372	-0.222205	0.0481459	1.21667
51.0509	15.708	-0.165514	0.0490636	1.29643
51.0509	17.2788	-0.00192778	0.0146652	8.6073
51.0509	18.8496	0.112199	-0.00231904	1.02067
51.0509	20.4204	0.197978	0.0124774	0.936976
51.0509	21.9911	0.154713	0.0146654	0.905209
51.0509	23.5619	0.0392346	0.000478862	0.987795
51.0509	25.1327	-0.0106232	-0.0351008	-2.30417
51.0509	26.7035	0.0589385	-0.0332875	1.56478
51.0509	28.2743	0.162051	0.016075	0.900803
51.0509	29.8451	0.0924088	0.0272209	0.70543
51.0509	31.4159	-0.00772853	0.0380783	5.92698
51.0509	32.9867	0.00871336	0.00955981	-0.0971439
51.0509	34.5575	0.145347	-0.0110231	1.07584
51.0509	36.1283	0.139075	0.0463882	0.666452
51.0509	37.6991	0.0212476	0.0528341	-1.48659
51.0509	39.2699	0.0349788	-0.0140343	1.40122
51.0509	40.8407	0.0877019	-0.00937844	1.10694
51.0509	42.4115	0.130751	0.0434612	0.667603
51.0509	43.9823	0.135181	0.0150994	0.888303
51.0509	45.5531	0.123332	-0.000812439	1.00659
51.0509	47.1239	0.0670683	0.00464918	0.93068
51.0509	48.6947	-0.0340044	-0.0190326	0.440291
51.0509	50.2655	0.0208969	-0.0279598	2.33799
51.0509	51.8363	0.075083	-0.0187055	1.24913
51.0509	53.4071	0.0245901	-0.0215487	1.87632
51.0509	54.9779	0.0307283	-0.0326089	2.0612
51.0509	56.5487	0.0216531	-0.0369943	2.7085
51.0509	58.1195	-0.0435345	-0.00562332	0.870831
51.0509	59.6903	-0.0751165	0.0221502	1.29488
51.0509	61.2611	-0.0390065	0.00753595	1.1932
51.0509	62.8319	-0.0211052	0.0175486	1.83148
51.0509	64.4026	-0.0519784	-0.00223814	0.956941
51.0509	65.9734	-0.0773603	-0.0199675	0.74189
51.0509	67.5442	-0.0477453	-0.0206424	0.567657
51.0509	69.115	0.00333137	0.0137638	-3.13158
51.0509	70.6858	0.0133613	0.0789179	-4.90646
51.0509	72.2566	-0.0236049	0.069487	3.94375
51.0509	73.8274	-0.043199	-0.00763504	0.823259
51.0509	75.3982	-0.0310206	-0.0211883	0.316959
51.0509	76.969	0.00936335	-0.00663245	1.70834
51.0509	78.5398	0.0248331	-0.025542	2.02855
51.0509	80.1106	0.02588	-0.0170988	1.66069
51.0509	81.6814	0.0029712	-0.028804	10.6944
51.0509	83.2522	-0.0666147	-0.0921271	-0.382985
51.0509	84.823	-0.0726547	-0.0919474	-0.265539
51.0509	86.3938	-0.0373448	-0.0940728	-1.51904
51.0509	87.9646	0.0310958	-0.0623415	3.00482
51.0509	89.5354	0.070342	0.0211025	0.700002
51.0509	91.1062	0.0731209	0.0850735	-0.163463
51.0509	92.677	0.0495183	0.101873	-1.05728
51.0509	94.2478	0.00404845	0.079556	-18.651
51.0509	95.8186	-0.0359208	0.0390128	2.08608
51.0509	97.3894	-0.0157667	0.049949	4.16801
51.0509	98.9602	0.00803481	0.0494652	-5.15636
51.0509	100.531	-0.020359	-0.00675858	0.66803
51.0509	102.102	-0.0261768	-0.0963605	-2.68114
51.0509	103.673	-0.00903469	-0.0298642	-2.30551
51.0509	105.243	-0.0166787	0.0622289	4.73104
51.0509	106.814	-0.0103318	0.0155617	2.50619
51.0509	108.385	-0.0198816	-0.0279147	-0.404046
51.0509	109.956	-0.0792607	-0.0678422	0.144063
51.0509	111.527	-0.0626814	-0.0855302	-0.364522
51.0509	113.097	0.0142388	-0.0439415	4.08604
51.0509	114.668	0.00556107	-0.044715	9.04073
51.0509	116.239	0.00453516	0.0353175	-6.78747
51.0509	117.81	0.0104538	0.079629	-6.61726
51.0509	119.381	-0.0109337	0.107328	10.8163
51.0509	120.951	-0.0604646	0.161272	3.66722
51.0509	122.522	-0.0455832	0.164822	4.61586
51.0509	124.093	-0.00340137	0.16675	50.0242
51.0509	125.664	-0.000868473	0.134016	155.312
51.0509	127.235	0.00752251	0.140831	-17.7213
51.0509	128.805	0.0320883	0.150225	-3.6816
51.0509	130.376	0.0361718	0.175163	-3.84254
51.0509	131.947	0.00497034	0.232932	-45.8645
51.0509	133.518	-0.0289631	0.198663	7.85917
51.0509	135.088	-0.0562732	0.0468574	1.83268
51.0509	136.659	-0.0587411	0.054248	1.92351
51.0509	138.23	-0.0279881	0.0484944	2.73268
51.0509	139.801	-0.0282536	0.0750461	3.65616
51.0509	141.372	-0.0141781	0.0682273	5.81216
51.0509	142.942	0.0535772	-0.00608465	1.11357
51.0509	144.513	-0.00231234	-0.015344	-5.63571
51.0509	146.084	-0.0829973	-0.150012	-0.807429
51.0509	147.655	-0.0623765	-0.267839	-3.29391
51.0509	149.226	-0.0287153	-0.206327	-6.18527
51.0509	150.796	0.0137024	-0.214374	16.645
51.0509	152.367	0.0386167	-0.210309	6.44606
51.0509	153.938	0.0203197	-0.0123595	1.60826
51.0509	155.509	0.0183218	0.071566	-2.90606
51.0509	157.08	0.0565788	0.196602	-2.47484
51.0509	158.65	0.0623471	0.322978	-4.18033
51.0509	160.221	0.0380018	0.147023	-2.86884
51.0509	161.792	0.0154269	-0.0615001	4.98655
51.0509	163.363	0.0242654	-0.156198	7.43706
51.0509	164.934	0.0379211	-0.166698	5.3959
51.0509	166.504	0.00692966	-0.0927757	14.3882
51.0509	168.075	-0.000361338	0.0124202	35.3729
51.0509	169.646	0.0451054	0.0165336	0.633445
51.0509	171.217	0.0370405	-0.051089	2.37927
51.0509	172.788	0.0218955	0.0675434	-2.08481
51.0509	174.358	0.0180363	-0.217216	13.0432
51.0509	175.929	-0.00276291	-0.294463	-105.577
51.0509	177.5	-0.00675685	0.05491	9.12657
51.0509	179.071	0.00729497	0.142753	-18.5687
51.0509	180.642	0.0181886	0.0915236	-4.03193
51.0509	182.212	0.00852144	0.0774944	-8.09406
51.0509	183.783	0.00561363	-0.00218142	1.38859
51.0509	185.354	-0.0109004	-0.0318742	-1.92414
51.0509	186.925	-0.0750758	0.149792	2.99521
51.0509	188.496	-0.116663	0.245561	3.10487
51.0509	190.066	-0.0688679	0.107881	2.56649
51.0509	191.637	0.0389363	-0.0876817	3.25193
51.0509	193.208	0.0569153	-0.162989	3.86371
51.0509	194.779	0.0810612	0.209343	-1.58252
51.0509	196.35	0.0348458	0.461223	-12.2361
51.0509	197.92	-2.38061e-05	0.00672663	283.559
51.0509	199.491	-0.019149	-0.133529	-5.97315

51.8363	0	0.0159557	-0.000666265	1.04176
51.8363	1.5708	-0.241961	0.0123473	1.05103
51.8363	3.14159	-0.365496	0.0246408	1.06742
51.8363	4.71239	0.019262	-0.0403598	3.09531
51.8363	6.28319	0.0316273	-0.0282465	1.8931
51.8363	7.85398	0.331171	-0.00107686	1.00325
51.8363	9.42478	0.315435	0.00396294	0.987437
51.8363	10.9956	0.0137278	-0.0291197	3.12122
51.8363	12.5664	-0.101802	-0.000997396	0.990203
51.8363	14.1372	-0.165781	0.0462805	1.27917
51.8363	15.708	-0.184342	0.0478626	1.25964
51.8363	17.2788	-0.11189	-0.00951513	0.91496
51.8363	18.8496	0.0786746	-0.0151235	1.19223
51.8363	20.4204	0.25076	-0.0017808	1.0071
51.8363	21.9911	0.185467	0.0128082	0.930941
51.8363	23.5619	0.063736	0.0348392	0.453383
51.8363	25.1327	0.027945	-0.00253735	1.0908
51.8363	26.7035	0.0592932	-0.0194893	1.32869
51.8363	28.2743	0.139588	0.00427087	0.969404
51.8363	29.8451	0.114813	0.0212516	0.814903
51.8363	31.4159	-0.0142167	0.0143113	2.00666
51.8363	32.9867	-0.0348913	-0.0111849	0.679435
51.8363	34.5575	0.142455	-0.032129	1.22554
51.8363	36.1283	0.141647	0.0181995	0.871515
51.8363	37.6991	0.0293693	0.0223323	0.239603
51.8363	39.2699	-0.0199498	-0.0195404	0.0205188
51.8363	40.8407	0.0137193	-0.0372948	3.71842
51.8363	42.4115	0.0993368	0.0202774	0.795873
51.8363	43.9823	0.142301	0.0236539	0.833776
51.8363	45.5531	0.140673	0.00655583	0.953397
51.8363	47.1239	0.0645966	-0.00399296	1.06181
51.8363	48.6947	-0.0249916	-0.0143692	0.425039
51.8363	50.2655	0.0592012	-0.0224765	1.37966
51.8363	51.8363	0.116716	-0.0295911	1.25353
51.8363	53.4071	0.0895181	-0.0366263	1.40915
51.8363	54.9779	0.0887294	-0.0455408	1.51326
51.8363	56.5487	0.03522	-0.0414869	2.17793
51.8363	58.1195	-0.039207	0.0181537	1.46302
51.8363	59.6903	-0.0769242	0.0416531	1.54148
51.8363	61.2611	-0.0521899	-0.00159312	0.969475
51.8363	62.8319	-0.0515956	0.007637	1.14802
51.8363	64.4026	-0.0640874	-0.0163984	0.744125
51.8363	65.9734	-0.0473214	-0.0299386	0.367334
51.8363	67.5442	-0.0414799	-0.0114197	0.724693
51.8363	69.115	-0.0215233	0.0380935	2.76987
51.8363	70.6858	-0.0269907	0.0736891	3.73017
51.8363	72.2566	-0.030631	0.052797	2.72364
51.8363	73.8274	-0.0456136	0.0127911	1.28042
51.8363	75.3982	-0.046836	0.029416	1.62806
51.8363	76.969	-0.0116924	0.0212427	2.8168
51.8363	78.5398	0.00338707	-0.0304794	9.99873
51.8363	80.1106	0.0192218	-0.0268922	2.39905
51.8363	81.6814	-0.0143024	-0.0187868	-0.31354
51.8363	83.2522	-0.065934	-0.0634329	0.0379332
51.8363	84.823	-0.0789057	-0.0802138	-0.0165782
51.8363	86.3938	-0.0457095	-0.0965698	-1.11269
51.8363	87.9646	0.0104686	-0.0306213	3.92507
51.8363	89.5354	0.0549584	0.0962608	-0.751521
51.8363	91.1062	0.0727482	0.146197	-1.00963
51.8363	92.677	0.0631346	0.100549	-0.592618
51.8363	94.2478	0.0104432	0.0427477	-3.09336
51.8363	95.8186	-0.0330901	0.0206107	1.62287
51.8363	97.3894	-0.0270639	0.0592613	3.18968
51.8363	98.9602	-0.0170178	0.0289435	2.70078
51.8363	100.531	-0.0416722	-0.0433031	-0.0391372
51.8363	102.102	-0.0130132	-0.0775189	-4.95697
51.8363	103.673	0.0144659	0.0118182	0.183028
51.8363	105.243	-0.0160229	0.0973857	7.0779
51.8363	106.814	-0.00564044	0.0391116	7.93414
51.8363	108.385	-0.0316141	-0.00107664	0.965944
51.8363	109.956	-0.110929	-0.0240422	0.783265
51.8363	111.527	-0.0781813	-0.0278222	0.644132
51.8363	113.097	-0.0248352	0.0219185	1.88256
51.8363	114.668	-0.021232	0.0483583	3.27762
51.8363	116.239	-0.0215378	0.0549049	3.54924
51.8363	117.81	0.00349166	0.0331963	-8.5073
51.8363	119.381	0.00652527	0.0633335	-8.70588
51.8363	120.951	-0.0407708	0.109484	3.68536
51.8363	122.522	-0.0512047	0.0604434	2.18043
51.8363	124.093	-0.0154941	0.0945429	7.10187
51.8363	125.664	-0.031866	0.0499785	2.5684
51.8363	127.235	-0.0126229	0.00751288	1.59518
51.8363	128.805	0.0457709	0.169018	-2.69269
51.8363	130.376	0.0507108	0.17487	-2.44838
51.8363	131.947	0.010641	0.0775401	-6.28692
51.8363	133.518	-0.0146297	0.01163	1.79495
51.8363	135.088	-0.0228988	-0.00681298	0.702475
51.8363	136.659	-0.0261998	0.0889366	4.39455
51.8363	138.23	-0.0149062	0.034483	3.31333
51.8363	139.801	-0.0192571	0.0705271	4.6624
51.8363	141.372	0.00192173	0.0383849	-18.9741
51.8363	142.942	0.0520647	0.0236325	0.546093
51.8363	144.513	-0.0213946	-0.0261467	-0.222114
51.8363	146.084	-0.0730635	-0.130505	-0.786193
51.8363	147.655	-0.0483261	-0.0953647	-0.973358
51.8363	149.226	-0.0228029	-0.110341	-3.83889
51.8363	150.796	0.0137646	-0.218587	16.8803
51.8363	152.367	0.02827	-0.220066	8.78443
51.8363	153.938	-0.00289528	0.120673	42.6792
51.8363	155.509	-0.00417493	0.128173	31.7006
51.8363	157.08	0.0462916	0.0700047	-0.512257
51.8363	158.65	0.047855	0.222891	-3.65763
51.8363	160.221	0.0256192	0.21954	-7.56936
51.8363	161.792	-0.00134538	0.0603363	45.8472
51.8363	163.363	0.000495634	-0.0519454	105.806
51.8363	164.934	0.00825682	-0.155071	19.781
51.8363	166.504	-0.00145635	-0.106798	-72.3326
51.8363	168.075	0.0145102	-0.059931	5.13026
51.8363	169.646	0.0249303	-0.0836629	4.35588
51.8363	171.217	0.0223505	-0.0604514	3.7047
51.8363	172.788	0.0166527	-0.0518987	4.11653
51.8363	174.358	0.0154531	-0.169309	11.9564
51.8363	175.929	0.0175431	-0.120657	7.87771
51.8363	177.5	0.0148812	0.0151951	-0.0210965
51.8363	179.071	0.00912492	0.0874237	-8.58076
51.8363	180.642	0.00260286	0.130653	-49.1961
51.8363	182.212	0.0231283	0.0300578	-0.299615
51.8363	183.783	0.0446174	-0.0514526	2.1532
51.8363	185.354	0.0131036	-0.00633858	1.48373
51.8363	186.925	-0.039412	0.172517	5.37726
51.8363	188.496	-0.0705619	0.32081	5.5465
51.8363	190.066	0.00362464	0.312495	-85.214
51.8363	191.637	0.0534261	0.0843701	-0.579191
51.8363	193.208	0.0260538	-0.0758166	3.91
51.8363	194.779	0.0406984	0.117463	-1.88618
51.8363	196.35	-0.000349955	-0.170088	-485.027
51.8363	197.92	-0.0258711	-0.314514	-11.157
51.8363	199.491	-0.000384778	0.355312	924.42

52.6217	0	0.00902092	-3.33943e-05	1.0037
52.6217	1.5708	-0.00277834	-0.00119717	0.569105
52.6217	3.14159	-0.354832	0.0111401	1.0314
52.6217	4.71239	-0.195152	0.0146126	1.07488
52.6217	6.28319	-0.0845284	-0.0102677	0.878529
52.6217	7.85398	0.205227	0.00294261	0.985662
52.6217	9.42478	0.316633	0.021726	0.931384
52.6217	10.9956	0.127277	0.00339504	0.973326
52.6217	12.5664	0.0507317	0.0111134	0.780938
52.6217	14.1372	-0.0901388	0.0366325	1.4064
52.6217	15.708	-0.18625	0.0200235	1.10751
52.6217	17.2788	-0.0689432	-0.0448764	0.349082
52.6217	18.8496	0.15197	-0.0258292	1.16996
52.6217	20.4204	0.278889	0.0158854	0.94304
52.6217	21.9911	0.153873	0.0254318	0.834722
52.6217	23.5619	0.0528535	0.0489695	0.0734865
52.6217	25.1327	0.0485285	0.0205644	0.576242
52.6217	26.7035	0.0523344	-0.0151034	1.28859
52.6217	28.2743	0.110501	0.0150786	0.863543
52.6217	29.8451	0.113649	0.0248187	0.781621
52.6217	31.4159	-0.00012311	-0.00451923	-35.7089
52.6217	32.9867	-0.0415895	-0.0337886	0.18757
52.6217	34.5575	0.0733421	-0.0160945	1.21944
52.6217	36.1283	0.0803803	-0.0161551	1.20098
52.6217	37.6991	-0.0172742	-0.0179282	-0.0378622
52.6217	39.2699	-0.0805078	-0.0278558	0.653998
52.6217	40.8407	-0.104995	-0.0515798	0.508742
52.6217	42.4115	-0.0402049	-0.00694211	0.827332
52.6217	43.9823	0.0232853	0.0148488	0.362309
52.6217	45.5531	0.110528	0.00518851	0.953057
52.6217	47.1239	0.0857584	-0.00281424	1.03282
52.6217	48.6947	0.0276766	0.00181559	0.9344
52.6217	50.2655	0.111276	-0.0271317	1.24382
52.6217	51.8363	0.16916	-0.0266736	1.15768
52.6217	53.4071	0.177226	-0.0059213	1.03341
52.6217	54.9779	0.138516	-0.00895015	1.06461
52.6217	56.5487	0.049724	-0.0129093	1.25962
52.6217	58.1195	-0.0368565	0.0244809	1.66422
52.6217	59.6903	-0.0569647	0.0226197	1.39708
52.6217	61.2611	-0.0358909	-0.017836	0.503049
52.6217	62.8319	-0.0530758	-0.00567916	0.892999
52.6217	64.4026	-0.0348066	-0.0204541	0.412349
52.6217	65.9734	-0.0134585	-0.046058	-2.42223
52.6217	67.5442	-0.0172216	-0.0102104	0.407117
52.6217	69.115	-0.0298346	0.046709	2.5656
52.6217	70.6858	-0.0316539	0.0175321	1.55387
52.6217	72.2566	-0.019999	-0.00334465	0.832759
52.6217	73.8274	-0.0208853	0.0200965	1.96223
52.6217	75.3982	-0.00291374	0.050035	18.1721
52.6217	76.969	-0.00302159	0.0239414	8.92345
52.6217	78.5398	-0.0121368	-0.0238973	-0.968996
52.6217	80.1106	-0.00498571	-0.0222801	-3.4688
52.6217	81.6814	-0.0227894	-0.0339033	-0.487677
52.6217	83.2522	-0.0556022	-0.0458202	0.175929
52.6217	84.823	-0.0740379	-0.0628878	0.1506
52.6217	86.3938	-0.0743072	-0.0668936	0.0997699
52.6217	87.9646	-0.0264265	0.00326173	1.12343
52.6217	89.5354	0.00880302	0.136855	-14.5464
52.6217	91.1062	0.0567945	0.131354	-1.3128
52.6217	92.677	0.0525404	0.0705117	-0.342048
52.6217	94.2478	-0.0143698	0.00788178	1.54849
52.6217	95.8186	-0.0409843	-0.034878	0.148991
52.6217	97.3894	-0.0229193	0.0140071	1.61115
52.6217	98.9602	-0.0161938	0.0410271	3.5335
52.6217	100.531	-0.0361798	0.0106262	1.29371
52.6217	102.102	0.000385809	-0.00315008	9.16487
52.6217	103.673	0.0126453	0.0435368	-2.44291
52.6217	105.243	-0.0232889	0.098819	5.24319
52.6217	106.814	-0.000810861	0.0570544	71.3627
52.6217	108.385	-0.0478	0.0635413	2.32932
52.6217	109.956	-0.113707	0.0599797	1.5275
52.6217	111.527	-0.0910206	0.039607	1.43514
52.6217	113.097	-0.0586019	0.0906445	2.54678
52.6217	114.668	-0.0416727	0.0981482	3.35522
52.6217	116.239	-0.0205605	0.0434618	3.11385
52.6217	117.81	0.0053566	0.0277863	-4.1873
52.6217	119.381	0.0134635	0.0640193	-3.75504
52.6217	120.951	-0.0236118	0.0896909	4.79856
52.6217	122.522	-0.042654	0.0133444	1.31285
52.6217	124.093	-0.00678161	0.019168	3.82646
52.6217	125.664	-0.028897	-0.0827842	-1.86481
52.6217	127.235	-0.00363046	-0.0277943	-6.65587
52.6217	128.805	0.0562759	0.16651	-1.95882
52.6217	130.376	0.0389934	0.0610125	-0.564687
52.6217	131.947	-0.000166522	-0.0741731	-444.424
52.6217	133.518	0.000414032	-0.0334669	81.8315
52.6217	135.088	-0.000134101	-0.000719268	-4.36365
52.6217	136.659	-0.00911919	0.0428985	5.7042
52.6217	138.23	0.00817326	-0.0658045	9.0512
52.6217	139.801	-0.016409	-0.0147703	0.0998648
52.6217	141.372	-0.0188874	-0.00866607	0.541171
52.6217	142.942	0.0283867	0.0718546	-1.53127
52.6217	144.513	-0.00956678	0.0158677	2.65863
52.6217	146.084	-0.0512579	-0.068416	-0.33474
52.6217	147.655	-0.0434776	0.0458114	2.05368
52.6217	149.226	-0.0156983	-0.0333877	-1.12683
52.6217	150.796	0.0217613	-0.245097	12.263
52.6217	152.367	0.0485125	-0.26389	6.43963
52.6217	153.938	0.0170186	0.161125	-8.46755
52.6217	155.509	-0.00079536	0.132533	167.633
52.6217	157.08	0.012268	-0.0546978	5.45858
52.6217	158.65	0.0179412	0.00686282	0.617482
52.6217	160.221	0.006011	0.109101	-17.1503
52.6217	161.792	-0.0187883	0.138283	8.36003
52.6217	163.363	-0.0245405	0.0420438	2.71324
52.6217	164.934	-0.0196351	-0.0632261	-2.22005
52.6217	166.504	-0.0171311	-0.0255093	-0.489067
52.6217	168.075	0.0106602	-0.0270146	3.53415
52.6217	169.646	0.0247651	-0.0160825	1.6494
52.6217	171.217	0.0219286	0.0761684	-2.47347
52.6217	172.788	0.0123296	-0.00456947	1.37061
52.6217	174.358	0.0513622	0.0357884	0.303214
52.6217	175.929	0.0440913	0.0612315	-0.388745
52.6217	177.5	0.00102929	0.0407271	-38.5682
52.6217	179.071	-0.0308124	0.0541191	2.75641
52.6217	180.642	-0.0258332	0.0814405	4.15256
52.6217	182.212	0.012683	0.0308586	-1.43307
52.6217	183.783	0.0388561	-0.136853	4.52205
52.6217	185.354	0.0180414	0.124201	-5.88421
52.6217	186.925	-0.00970281	0.36307	38.4191
52.6217	188.496	-0.00617352	0.328444	54.2021
52.6217	190.066	0.0733438	0.293506	-3.00178
52.6217	191.637	0.0280033	0.176838	-5.3149
52.6217	193.208	-0.000689816	0.0453877	66.7968
52.6217	194.779	-0.000576054	-0.0651093	-112.026
52.6217	196.35	-0.0119904	-0.386903	-31.2677
52.6217	197.92	-3.95281e-05	0.366289	9267.55
52.6217	199.491	0.0233869	0.398191	-16.0263

