#relative distance 	 D_matrix 	 position 1
0.0625	0.00616975
0.125	0.018238
0.1875	0.0324195
0.25	0.0470042
0.3125	0.0613328
0.375	0.0752057
0.4375	0.0880799
0.5	0.0999604
0.5625	0.110766
0.625	0.12015
0.6875	0.128209
0.75	0.135512
0.8125	0.141669
0.875	0.146562
0.9375	0.150494
1	0.153426
1.0625	0.155386
1.125	0.156498
1.1875	0.156707
1.25	0.156807
1.3125	0.156178
1.375	0.15498
1.4375	0.153288
1.5	0.151178
1.5625	0.148376
1.625	0.145271
1.6875	0.141759
1.75	0.138
1.8125	0.13397
1.875	0.129786
1.9375	0.125296
2	0.120848
2.0625	0.116548
2.125	0.112152
2.1875	0.1077
2.25	0.103388
2.3125	0.0993052
2.375	0.0952797
2.4375	0.090933
2.5	0.0865276
2.5625	0.0823419
2.625	0.078145
2.6875	0.0739404
2.75	0.069981
2.8125	0.06611
2.875	0.0620511
2.9375	0.0581495
3	0.0543882
3.0625	0.0507503
3.125	0.0474095
3.1875	0.0442834
3.25	0.0415046
3.3125	0.0387294
3.375	0.035983
3.4375	0.0334186
3.5	0.030991
3.5625	0.0286984
3.625	0.0265695
3.6875	0.0245989
3.75	0.0226313
3.8125	0.0208034
3.875	0.0191619
3.9375	0.0176129
4	0.0161967
4.0625	0.0149202
4.125	0.0137712
4.1875	0.0126472
4.25	0.0115847
4.3125	0.0106241
4.375	0.00972112
4.4375	0.00891303
4.5	0.00816145
4.5625	0.00746579
4.625	0.00685832
4.6875	0.00625649
4.75	0.00570433
4.8125	0.0051922
4.875	0.00475048
4.9375	0.00432482
5	0.00396637
5.0625	0.00363944
5.125	0.00329495
5.1875	0.00297485
5.25	0.0026622
5.3125	0.00239338
5.375	0.00216843
5.4375	0.00195683
5.5	0.00176471
5.5625	0.00159839
5.625	0.001446
5.6875	0.00129726
5.75	0.00116088
5.8125	0.00104517
5.875	0.000933377
5.9375	0.000834492
6	0.000747269
6.0625	0.000666352
6.125	0.000590911
6.1875	0.000518888
6.25	0.000460248
6.3125	0.000409958
6.375	0.000365483
6.4375	0.000325772
6.5	0.000289309
6.5625	0.000255197
6.625	0.000223641
6.6875	0.000195582
6.75	0.00017121
6.8125	0.000149045
6.875	0.000129358
6.9375	0.000112421
7	9.55423e-05
7.0625	8.21733e-05
7.125	6.9541e-05
7.1875	5.85059e-05
7.25	4.86384e-05
7.3125	4.01033e-05
7.375	3.2452e-05
7.4375	2.59439e-05
7.5	2.0327e-05
7.5625	1.53825e-05
7.625	1.11705e-05
7.6875	7.77474e-06
7.75	4.96734e-06
7.8125	2.7701e-06
7.875	1.22113e-06
7.9375	3.00583e-07
