#relative distance 	 D_matrix 	 position 1
0.0625	0.00422981
0.125	0.0130023
0.1875	0.0276357
0.25	0.0436793
0.3125	0.0608295
0.375	0.0783978
0.4375	0.0919081
0.5	0.0986526
0.5625	0.110888
0.625	0.125105
0.6875	0.127424
0.75	0.124144
0.8125	0.135087
0.875	0.141724
0.9375	0.153717
1	0.169468
1.0625	0.177654
1.125	0.190032
1.1875	0.190879
1.25	0.194543
1.3125	0.196934
1.375	0.190558
1.4375	0.182395
1.5	0.173779
1.5625	0.171505
1.625	0.170478
1.6875	0.166888
1.75	0.156101
1.8125	0.145674
1.875	0.141956
1.9375	0.135345
2	0.125025
2.0625	0.11499
2.125	0.106704
2.1875	0.0961131
2.25	0.085578
2.3125	0.0787195
2.375	0.0727159
2.4375	0.0683906
2.5	0.0651633
2.5625	0.0631337
2.625	0.0595669
2.6875	0.0542873
2.75	0.051145
2.8125	0.048646
2.875	0.045227
2.9375	0.0428772
3	0.0400874
3.0625	0.0369974
3.125	0.0357738
3.1875	0.0325636
3.25	0.0296653
3.3125	0.026966
3.375	0.0248661
3.4375	0.0231864
3.5	0.0233695
3.5625	0.0231278
3.625	0.0209549
3.6875	0.0193711
3.75	0.0182787
3.8125	0.0181358
3.875	0.0176008
3.9375	0.0170563
4	0.0169748
4.0625	0.0164719
4.125	0.0157926
4.1875	0.0150866
4.25	0.014506
4.3125	0.0138211
4.375	0.0129601
4.4375	0.0122209
4.5	0.011475
4.5625	0.0106936
4.625	0.00976989
4.6875	0.00885274
4.75	0.00781777
4.8125	0.00695126
4.875	0.00623489
4.9375	0.00560375
5	0.0050175
5.0625	0.00437601
5.125	0.00378079
5.1875	0.00335223
5.25	0.00293421
5.3125	0.00258331
5.375	0.00229567
5.4375	0.00203633
5.5	0.00177276
5.5625	0.00158283
5.625	0.00139776
5.6875	0.00122823
5.75	0.00109234
5.8125	0.000970555
5.875	0.000869289
5.9375	0.000778071
6	0.000695894
6.0625	0.000612163
6.125	0.000540637
6.1875	0.000475194
6.25	0.000415453
6.3125	0.00036538
6.375	0.000321196
6.4375	0.00028243
6.5	0.000249074
6.5625	0.000218476
6.625	0.000190479
6.6875	0.000165257
6.75	0.000142805
6.8125	0.00012343
6.875	0.000105906
6.9375	9.07711e-05
7	7.7284e-05
7.0625	6.53079e-05
7.125	5.5089e-05
7.1875	4.59809e-05
7.25	3.8053e-05
7.3125	3.10546e-05
7.375	2.48552e-05
7.4375	1.95731e-05
7.5	1.52606e-05
7.5625	1.14567e-05
7.625	8.37328e-06
7.6875	5.67017e-06
7.75	3.59987e-06
7.8125	1.9082e-06
7.875	8.9255e-07
7.9375	1.31592e-07
