#relative distance 	 D_matrix 	 position 1
0.0625	0.00661264
0.125	0.0194525
0.1875	0.0346852
0.25	0.0503316
0.3125	0.0657925
0.375	0.0809317
0.4375	0.094963
0.5	0.108035
0.5625	0.120028
0.625	0.130482
0.6875	0.139597
0.75	0.14782
0.8125	0.154736
0.875	0.160421
0.9375	0.1651
1	0.168837
1.0625	0.171421
1.125	0.172986
1.1875	0.173536
1.25	0.173911
1.3125	0.173422
1.375	0.172673
1.4375	0.171327
1.5	0.169359
1.5625	0.166772
1.625	0.163848
1.6875	0.160525
1.75	0.15684
1.8125	0.152823
1.875	0.148566
1.9375	0.144093
2	0.139558
2.0625	0.135078
2.125	0.130368
2.1875	0.125365
2.25	0.120671
2.3125	0.116123
2.375	0.111578
2.4375	0.106892
2.5	0.102077
2.5625	0.0975414
2.625	0.0929765
2.6875	0.0882751
2.75	0.0837751
2.8125	0.0793615
2.875	0.0748273
2.9375	0.0705069
3	0.0662499
3.0625	0.0621377
3.125	0.058296
3.1875	0.0547003
3.25	0.0514496
3.3125	0.0482841
3.375	0.045189
3.4375	0.0422706
3.5	0.0394667
3.5625	0.0368575
3.625	0.0343919
3.6875	0.0321018
3.75	0.0298065
3.8125	0.0276559
3.875	0.0257211
3.9375	0.0238979
4	0.0222245
4.0625	0.0207067
4.125	0.0192948
4.1875	0.0179134
4.25	0.0165877
4.3125	0.0153637
4.375	0.014209
4.4375	0.0131463
4.5	0.0121562
4.5625	0.0112495
4.625	0.0104159
4.6875	0.00960316
4.75	0.00886014
4.8125	0.00817004
4.875	0.00754661
4.9375	0.00695041
5	0.00643688
5.0625	0.00594617
5.125	0.00545313
5.1875	0.00498204
5.25	0.0045332
5.3125	0.0041347
5.375	0.0037971
5.4375	0.00347502
5.5	0.00318402
5.5625	0.00291681
5.625	0.00266384
5.6875	0.00242647
5.75	0.00220665
5.8125	0.00201418
5.875	0.00183376
5.9375	0.00166946
6	0.00151739
6.0625	0.00137802
6.125	0.00124439
6.1875	0.00112153
6.25	0.00101517
6.3125	0.000922593
6.375	0.000837568
6.4375	0.000757067
6.5	0.000684795
6.5625	0.000616748
6.625	0.000554104
6.6875	0.000496146
6.75	0.00044254
6.8125	0.00039235
6.875	0.0003487
6.9375	0.000308504
7	0.000268732
7.0625	0.000234962
7.125	0.000203171
7.1875	0.000174342
7.25	0.000148136
7.3125	0.000124665
7.375	0.000102802
7.4375	8.34126e-05
7.5	6.61235e-05
7.5625	5.09273e-05
7.625	3.77175e-05
7.6875	2.64708e-05
7.75	1.70784e-05
7.8125	9.6614e-06
7.875	4.35948e-06
7.9375	1.15975e-06
