#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
0	0	0.07250216794	0.3108469951	0.03215897685	0.03496440716
0.04419417382	0	0.07986773956	0.3098629036	0.03125317271	0.03407684021
0.08838834765	0	0.0716905314	0.3180899678	0.03057191272	0.03378750951
0.1325825215	0	0.0823030585	0.3323162074	0.03065406061	0.03368792345
0.1767766953	0	0.06650671005	0.3103443488	0.03008957589	0.03372500387
0.2209708691	0	0.08201096356	0.3038767343	0.02990199118	0.03376413959
0.2651650429	0	0.08162039981	0.2910008119	0.02996234086	0.03375225651
0.3093592168	0	0.09771745395	0.2858219883	0.02924039452	0.03209835551
0.3535533906	0	0.122476206	0.3077761094	0.02837895647	0.03127057354
0.3977475644	0	0.1212790237	0.3137832408	0.02713375316	0.03073798301
0.4419417382	0	0.1047505569	0.2989585149	0.02677934606	0.03043682987
0.4861359121	0	0.1041199853	0.2974405777	0.02618787794	0.02929749035
0.5303300859	0	0.09673235433	0.2815278099	0.02563453186	0.02843732193
0.5745242597	0	0.09719797764	0.2554474672	0.02466526603	0.02756185952
0.6187184335	0	0.09873365204	0.2445666437	0.02395097489	0.02700006507
0.6629126074	0	0.1007556195	0.2401057142	0.02316065612	0.02565199421
0.7071067812	0	0.1027100287	0.2411294803	0.02290827279	0.02457857668
0.751300955	0	0.1040536051	0.2419069329	0.02228781492	0.02406013442
0.7954951288	0	0.1411604728	0.2588058838	0.02111289708	0.0227562662
0.8396893027	0	0.1741188891	0.2814251932	0.01997852045	0.02203892841
0.8838834765	0	0.1717471248	0.2743442907	0.01940880711	0.02149841539
0.9280776503	0	0.1590088839	0.2443786098	0.01853645482	0.0204649634
0.9722718241	0	0.1606847988	0.2437644064	0.01752034053	0.01916284095
1.016465998	0	0.1539010283	0.2366118671	0.0163817851	0.01784708743
1.060660172	0	0.1566930492	0.22948197	0.01591259472	0.01731306975
1.104854346	0	0.150749953	0.219618343	0.01557871534	0.01713984416
1.149048519	0	0.1388696966	0.2063858851	0.01476702665	0.01639473545
1.193242693	0	0.1375962713	0.2008380887	0.01388393013	0.01525182653
1.237436867	0	0.1367132619	0.1920514537	0.01296444988	0.01452513731
1.281631041	0	0.1400485524	0.1928341243	0.01210403869	0.01334195163
1.325825215	0	0.1335185998	0.1820674443	0.01144377745	0.01235722099
1.370019389	0	0.1304080906	0.1706865932	0.01112616413	0.01191355829
1.414213562	0	0.1402119892	0.1728786427	0.01077148388	0.01124600817
1.458407736	0	0.1378312051	0.1658279938	0.01034893553	0.01052272894
1.50260191	0	0.1347914837	0.161110384	0.009424204836	0.009740072091
1.546796084	0	0.1254378821	0.149906348	0.008658847468	0.009070871102
1.590990258	0	0.1214456952	0.1426148053	0.00772683704	0.008276264131
1.635184431	0	0.1105979024	0.1300177816	0.00749453486	0.008179297165
1.679378605	0	0.1024426255	0.1217749555	0.007305356498	0.007768365854
1.723572779	0	0.09648551479	0.1146846133	0.006745856224	0.007067891725
1.767766953	0	0.09333439745	0.1111835525	0.006526849023	0.006794643248
1.811961127	0	0.0907341102	0.1070081094	0.006277949158	0.006575633281
