#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
0	0	0.06446199494	0.3021237869	0.03246612495	0.03500822571
0.04419417382	0	0.07313817125	0.3042005458	0.03158794387	0.03412503148
0.08838834765	0	0.068750657	0.318659368	0.0307774471	0.03386249592
0.1325825215	0	0.07935220858	0.3299322036	0.03075231041	0.03368774424
0.1767766953	0	0.06604328454	0.3117726515	0.03027782203	0.03372333774
0.2209708691	0	0.07921903092	0.3051681712	0.03012172066	0.03399143446
0.2651650429	0	0.07335955489	0.2860713665	0.02997720917	0.03387288271
0.3093592168	0	0.08611383482	0.2772453814	0.02939834076	0.03231582874
0.3535533906	0	0.1117033703	0.3002474222	0.0287054213	0.03166317787
0.3977475644	0	0.1135375493	0.3100369261	0.02744433141	0.03101960311
0.4419417382	0	0.0989778572	0.2986785383	0.02694524936	0.03051019967
0.4861359121	0	0.1064915413	0.3069392873	0.02624084576	0.02940724446
0.5303300859	0	0.0995291318	0.2944150193	0.02572403358	0.0285931148
0.5745242597	0	0.1004532995	0.2720551397	0.02488643777	0.02783470745
0.6187184335	0	0.1016705319	0.2633728965	0.02414383581	0.02744850538
0.6629126074	0	0.1029333715	0.2556838142	0.02313203811	0.02588734264
0.7071067812	0	0.1056064014	0.2559203893	0.0229816041	0.0247859315
0.751300955	0	0.1053554985	0.2541856744	0.02248652417	0.02416672265
0.7954951288	0	0.1447231635	0.2723033037	0.02114544843	0.02273832695
0.8396893027	0	0.180521292	0.294715082	0.01998870757	0.02195771808
0.8838834765	0	0.1792245398	0.287078975	0.01939292657	0.0212886009
0.9280776503	0	0.1642655387	0.2516508966	0.01871007137	0.02047809657
0.9722718241	0	0.1661552266	0.248222689	0.01766428379	0.01931106922
1.016465998	0	0.1571952233	0.2370396807	0.01662843512	0.01814377451
1.060660172	0	0.1597950154	0.2301675987	0.01611286821	0.01752431632
1.104854346	0	0.1546041192	0.2233062394	0.01569884396	0.01731793392
1.149048519	0	0.14361603	0.2114441527	0.01489103839	0.01662890978
1.193242693	0	0.1438219071	0.2063556133	0.01393467637	0.01546339688
1.237436867	0	0.1443608261	0.198953021	0.01303222641	0.01470076002
1.281631041	0	0.1471022131	0.2001847882	0.01218760387	0.013486602
1.325825215	0	0.1395669792	0.1886142844	0.0115220715	0.01243950511
1.370019389	0	0.1364217547	0.1775756338	0.01124486017	0.01202825757
1.414213562	0	0.1453255731	0.1791909867	0.01087922025	0.01126136059
1.458407736	0	0.1423450965	0.1713885837	0.01046811141	0.01053451014
1.50260191	0	0.1390062599	0.1663981368	0.009511312501	0.009763879506
1.546796084	0	0.1301711889	0.1547060552	0.008729191957	0.009117570626
1.590990258	0	0.1258075056	0.1468850866	0.007778187567	0.008361190394
1.635184431	0	0.1146452587	0.1335080186	0.00750488985	0.008251785926
1.679378605	0	0.1066822743	0.1253318613	0.007358279261	0.007895848741
1.723572779	0	0.09987242483	0.1174670228	0.006836283166	0.007245460628
1.767766953	0	0.09569239611	0.1130141687	0.00654987435	0.006876668074
1.811961127	0	0.09259905038	0.1085656259	0.006215378352	0.00658585063
1.856155301	0	0.08311671996	0.09803616362	0.005847113888	0.006134025173
1.900349474	0	0.07388447018	0.08672255971	0.005625077156	0.005994431574
1.944543648	0	0.06717413431	0.07833382491	0.005374044995	0.005736454243
1.988737822	0	0.06347503208	0.07335275323	0.005152534825	0.005530216094
2.032931996	0	0.06184379364	0.07104894528	0.004749856005	0.004912636436
2.07712617	0	0.05930194715	0.06806929052	0.004186715117	0.004284689047
2.121320344	0	0.05525913965	0.06319811643	0.003646862252	0.003791304689
2.165514517	0	0.05191574833	0.05887903192	0.003394744294	0.003643049105
2.209708691	0	0.04835696212	0.05432970451	0.002921053296	0.003155058198
2.253902865	0	0.04550318182	0.05061408784	0.002570586206	0.002716722455
2.298097039	0	0.04200597866	0.04621321396	0.002540081229	0.002671505129
2.342291213	0	0.03896430947	0.0428255289	0.0025353037	0.002675481784
2.386485387	0	0.03651276364	0.04012953743	0.002112222361	0.002210608688
2.43067956	0	0.03299352475	0.03606988099	0.001915085112	0.001972962927
2.474873734	0	0.02949945511	0.03228746536	0.001790197299	0.001868423818
2.519067908	0	0.02713553143	0.02957126734	0.001568714643	0.001673915214
2.563262082	0	0.02447070121	0.02667600993	0.001408655944	0.001561831859
2.607456256	0	0.02242430157	0.0241498649	0.001343712075	0.001436671476
2.651650429	0	0.02084265689	0.02239091495	0.001264527221	0.001406081364
2.695844603	0	0.01890460703	0.02043279822	0.001126508249	0.001301418604
2.740038777	0	0.01713575256	0.01867576901	0.0009338064595	0.001145264343
2.784232951	0	0.01510121502	0.01637206224	0.0007164130272	0.0008772760933
2.828427125	0	0.01344205213	0.01444404419	0.0006646119822	0.0007796494771
2.872621299	0	0.01181612465	0.01275952295	0.0006256435917	0.0007263362188
2.916815472	0	0.0109000077	0.0118076545	0.0005039305092	0.0006360486784
2.961009646	0	0.01013210143	0.01095652495	0.0005321237232	0.0006889883933
3.00520382	0	0.008922568075	0.00964448951	0.0004427572791	0.0005681491064
3.049397994	0	0.007694594101	0.008337125103	0.0004416883402	0.0005128290177
3.093592168	0	0.00692820981	0.007416102462	0.0004746684742	0.0005387719782
3.137786342	0	0.006180197121	0.006589620525	0.0004264892535	0.0004815864671
3.181980515	0	0.005540435235	0.005882122489	0.0003737299556	0.0004229879422
3.226174689	0	0.004976663741	0.005257452789	0.0003257651758	0.0003694891837
