#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
2.298097039	0	0.0442891076	0.04860591846	0.002560496789	0.002530132681
2.342291213	0	0.04118600723	0.04525634659	0.002485081899	0.002420873424
2.386485387	0	0.03870982305	0.04275868991	0.002062882442	0.002011686196
2.43067956	0	0.03552586795	0.03921093036	0.001860200914	0.001875958097
2.474873734	0	0.0319559579	0.0351436714	0.001696922939	0.001805095028
2.519067908	0	0.02937783785	0.03200608752	0.001454303969	0.001611511244
2.563262082	0	0.02657956367	0.0289357424	0.001394047716	0.001615569808
2.607456256	0	0.02439046999	0.02634475087	0.001360556883	0.001543052548
2.651650429	0	0.02283789235	0.02447712863	0.001314867166	0.001494515518
2.695844603	0	0.02072060344	0.02231540276	0.0011809137	0.001380151234
2.740038777	0	0.01893659403	0.02063138203	0.0009788005272	0.001212948374
2.784232951	0	0.01679267149	0.01809336118	0.0007691920619	0.0009784345042
2.828427125	0	0.01500714333	0.0160946805	0.0007424506696	0.0009178000285
2.872621299	0	0.01338762208	0.01437767205	0.0007492581591	0.000863331593
2.916815472	0	0.01254374302	0.0134962911	0.0005974442931	0.0006920955597
2.961009646	0	0.01166496707	0.01252570845	0.0005650076911	0.0006906707819
3.00520382	0	0.01033005652	0.01113278484	0.0005053247974	0.0005901954402
3.049397994	0	0.009124541118	0.009793795523	0.0005089171888	0.0005518610087
3.093592168	0	0.008402431173	0.008891310425	0.0004832890207	0.0005463160829
3.137786342	0	0.007634475499	0.008005314612	0.0004298804388	0.0004925457506
3.181980515	0	0.0069197669	0.00723412304	0.0003887139958	0.000439460229
3.226174689	0	0.006283856382	0.006537709224	0.0003530662007	0.0003902102796
3.270368863	0	0.005617210769	0.005797293742	0.0003245381681	0.0003517390969
3.314563037	0	0.005005825	0.005140561444	0.0002884082009	0.0003107226305
3.358757211	0	0.004430479915	0.004562977829	0.0002549303774	0.0002830713184
3.402951384	0	0.003960846683	0.004065088574	0.0002412991662	0.0002650199213
3.447145558	0	0.003485628552	0.003588267886	0.0002190299579	0.0002461746477
3.491339732	0	0.003083586696	0.003161835344	0.0001957927567	0.0002141805651
3.535533906	0	0.002746472147	0.002814156804	0.0001932639765	0.0002083455235
3.57972808	0	0.002429246877	0.002473096875	0.0001720246706	0.0001789431507
