#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
0	0	0.1525274011	0.4993533423	0.05669558352	0.06617907329
0.04419417382	0	0.1730525023	0.5076747335	0.05603807637	0.06271080431
0.08838834765	0	0.2082858971	0.5685010513	0.05637266642	0.06147246061
0.1325825215	0	0.196128852	0.5518379859	0.05737171236	0.06067780756
0.1767766953	0	0.1276222198	0.4493824085	0.0566627815	0.06073010312
0.2209708691	0	0.1239268077	0.4209037119	0.05506832143	0.05952177063
0.2651650429	0	0.1113837644	0.4039492636	0.05352473308	0.05787583573
0.3093592168	0	0.1067777509	0.3728820278	0.05269139111	0.05498861858
0.3535533906	0	0.1445452501	0.4159426068	0.05208229965	0.05443168215
0.3977475644	0	0.1367075002	0.4250649918	0.04966249744	0.05584939879
0.4419417382	0	0.1192871955	0.3739097632	0.04815272649	0.05619665139
0.4861359121	0	0.08734282723	0.354849121	0.04728720498	0.05365266496
0.5303300859	0	0.07745942981	0.334660031	0.04720764593	0.05289481084
0.5745242597	0	0.06076918655	0.2933375111	0.04624747499	0.05131603716
0.6187184335	0	0.04199435254	0.2620626631	0.04513486643	0.04982801644
0.6629126074	0	0.06739592823	0.2590169718	0.04394095246	0.04936769186
0.7071067812	0	0.07216097037	0.2434481194	0.04193925636	0.04683142745
0.751300955	0	0.08570861486	0.2559319047	0.03955208606	0.04374853666
0.7954951288	0	0.1467229953	0.2934485716	0.03628411774	0.04024088633
0.8396893027	0	0.2211612062	0.36612456	0.03423185252	0.03767549943
0.8838834765	0	0.2414714947	0.3697558379	0.03117647262	0.03484191417
0.9280776503	0	0.2432436613	0.3425101702	0.03054709232	0.03385499304
0.9722718241	0	0.2420391777	0.344094594	0.02914157204	0.03260402866
1.016465998	0	0.22919422	0.3149121432	0.02737396175	0.03100320567
1.060660172	0	0.2147166612	0.2975507001	0.02658806587	0.03033490649
1.104854346	0	0.1948792834	0.2711048696	0.02648341127	0.03042379837
1.149048519	0	0.1685584016	0.2525783837	0.02535802808	0.02881635159
