#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
0	0	0.105023638	0.4351116716	0.0572801188	0.06354548572
0.04419417382	0	0.1333251256	0.434528356	0.05622167736	0.06177208017
0.08838834765	0	0.1634251733	0.4744690605	0.05567982397	0.06119799369
0.1325825215	0	0.1443635922	0.4436148367	0.05609168734	0.06115482481
0.1767766953	0	0.07198143481	0.3672954256	0.05523422943	0.06225936517
0.2209708691	0	0.08555024787	0.3561207248	0.05326407953	0.06107773984
0.2651650429	0	0.08326344958	0.331388189	0.05240538141	0.05895916629
0.3093592168	0	0.09247473146	0.3049865241	0.05022195295	0.05517284639
0.3535533906	0	0.1366618495	0.3492222282	0.04921151276	0.05407216575
0.3977475644	0	0.1240353793	0.3557664653	0.04763644209	0.05458004511
0.4419417382	0	0.08699827435	0.3036951774	0.04720687891	0.05454024842
0.4861359121	0	0.07398431927	0.295501702	0.04643691824	0.05224792784
0.5303300859	0	0.06525341404	0.277777309	0.04608014952	0.05017332887
0.5745242597	0	0.0472401614	0.233883194	0.04497442286	0.04837822323
0.6187184335	0	0.03600559789	0.2205612527	0.04308515463	0.04694227934
0.6629126074	0	0.07192683747	0.2371513103	0.04228713719	0.04553958598
0.7071067812	0	0.08838875311	0.2333739973	0.04154727791	0.04419335716
0.751300955	0	0.09613322735	0.2375637691	0.03945440543	0.04206574356
0.7954951288	0	0.1563082577	0.2769211119	0.03556843589	0.03848686434
0.8396893027	0	0.2079394568	0.3285332869	0.03345893065	0.03622094629
0.8838834765	0	0.2236492295	0.3302488769	0.03087706148	0.03375451935
0.9280776503	0	0.2175233886	0.2974527437	0.03029545072	0.03281086045
0.9722718241	0	0.2261851627	0.3094729519	0.02900376098	0.03128614604
1.016465998	0	0.2201458979	0.3034131326	0.02694161696	0.02888250687
1.060660172	0	0.2172953421	0.2948687403	0.02520367398	0.02758237199
1.104854346	0	0.2084908013	0.2797133675	0.02439593372	0.02777094211
1.149048519	0	0.1857680511	0.2619163215	0.02289424994	0.02628855527
1.193242693	0	0.1706886058	0.239927647	0.02084450921	0.02388794286
1.237436867	0	0.163887892	0.2243986711	0.01919506183	0.02257020865
1.281631041	0	0.1639123898	0.2197026014	0.01822714014	0.02068471921
1.325825215	0	0.1411859756	0.1949458155	0.01714102965	0.01935042864
1.370019389	0	0.1276513482	0.1723028366	0.01669028437	0.01865492726
1.414213562	0	0.1308593846	0.1656338051	0.01621596713	0.01668840122
1.458407736	0	0.1269090488	0.1549498841	0.01620953431	0.01567126959
1.50260191	0	0.1248193065	0.153694446	0.01570155006	0.01546799202
1.546796084	0	0.1137460323	0.1397439979	0.01457934946	0.01498252841
1.590990258	0	0.1102656514	0.1291635762	0.01354776075	0.01422910924
1.635184431	0	0.10354452	0.1175623388	0.01310610514	0.01393019308
1.679378605	0	0.1031239195	0.1181410813	0.01166964021	0.01271923985
1.723572779	0	0.1003872987	0.1157352434	0.01010125301	0.01063238465
1.767766953	0	0.09294503936	0.1054065385	0.00917488841	0.009592828754
1.811961127	0	0.08725372144	0.1000610367	0.008597915927	0.009574828494
1.856155301	0	0.07643587317	0.0897806459	0.009046963391	0.009958687622
1.900349474	0	0.06350400645	0.07666939777	0.008603911372	0.009719231176
1.944543648	0	0.06092940343	0.07192227323	0.007495612596	0.008832137603
1.988737822	0	0.06060103421	0.07122028867	0.007006236083	0.008023584329
2.032931996	0	0.05816737002	0.06893697977	0.007057587526	0.007375359855
2.07712617	0	0.0573310261	0.06777480988	0.006104698117	0.006356667145
2.121320344	0	0.05351349757	0.06135313057	0.004648330761	0.005393937085
2.165514517	0	0.04886865807	0.05580864891	0.004434662772	0.005192462177
2.209708691	0	0.0455127139	0.05193163712	0.004294391674	0.004609416798
2.253902865	0	0.04417842116	0.04992857015	0.003873408872	0.004111615031
2.298097039	0	0.0409599702	0.04552753942	0.003709220298	0.003973029649
2.342291213	0	0.03655648782	0.0405893399	0.004129260825	0.004317692673
2.386485387	0	0.03358373918	0.03770303002	0.004204951289	0.004173864974
2.43067956	0	0.03016092616	0.03363514034	0.004284412151	0.004256303919
2.474873734	0	0.02682826955	0.02960770828	0.003934796813	0.003953479725
2.519067908	0	0.02490779603	0.02710361887	0.003073152338	0.003182953802
2.563262082	0	0.02248270817	0.02431808799	0.002457658172	0.002648263583
2.607456256	0	0.02012207894	0.02167888207	0.001987694256	0.002165007418
2.651650429	0	0.01812767561	0.01956032491	0.001568665342	0.001744526038
2.695844603	0	0.01617700446	0.01744714854	0.001328924759	0.00145621295
2.740038777	0	0.01466301844	0.01584014541	0.00112354011	0.001198120639
2.784232951	0	0.0130119686	0.01395911164	0.001004587998	0.001070042303
2.828427125	0	0.0116281805	0.01253057211	0.0008466724904	0.0009009013108
2.872621299	0	0.01049692986	0.01142505049	0.0007120545643	0.0007982697802
2.916815472	0	0.009536920956	0.01035183478	0.0006403074363	0.0007575965383
2.961009646	0	0.008666792177	0.009388876498	0.000595609375	0.00074797887
3.00520382	0	0.007893556569	0.008566871762	0.0005814783109	0.0007704487172
3.049397994	0	0.007201606993	0.007809578063	0.0006095778113	0.0008216202018
3.093592168	0	0.006565094834	0.00706569464	0.0006156507188	0.0008025116201
3.137786342	0	0.005920645226	0.006322411665	0.000610986237	0.0007706232247
3.181980515	0	0.005291748128	0.005617874544	0.000565463751	0.0006974623312
3.226174689	0	0.004703679343	0.004966173182	0.0005108088835	0.0006204051534
3.270368863	0	0.004177329048	0.00437401028	0.0004682691595	0.0005527510553
3.314563037	0	0.003678887886	0.003832530678	0.0004249118749	0.0004954523715
3.358757211	0	0.003223035945	0.003344594598	0.0003792216884	0.0004389465045
3.402951384	0	0.002827603055	0.002924485132	0.0003474828025	0.0003967122727
3.447145558	0	0.002450929429	0.002531477933	0.0003098434818	0.0003524595817
3.491339732	0	0.002135568696	0.002199570436	0.0002780898896	0.0003118455768
3.535533906	0	0.001846057942	0.001897818954	0.0002439158624	0.0002717551368
3.57972808	0	0.001617366487	0.001657864659	0.0002203337646	0.0002422804365
3.623922254	0	0.001406984664	0.001438661778	0.0001941885021	0.0002125284244
3.668116427	0	0.001226591412	0.001249411014	0.0001657371449	0.0001787355836
3.712310601	0	0.001070359836	0.001086596745	0.0001446095657	0.0001540368701
3.756504775	0	0.0009308914191	0.0009426491585	0.0001224956473	0.0001285870536
3.800698949	0	0.0008079735421	0.0008168763516	0.0001049012321	0.0001092739324
3.844893123	0	0.0006971371894	0.0007045796198	8.760295642e-05	9.100679162e-05
3.889087297	0	0.0006059268204	0.0006132818508	7.57157673e-05	7.890316969e-05
3.93328147	0	0.0005221792972	0.0005278896423	6.373617256e-05	6.633387613e-05
3.977475644	0	0.0004530482755	0.0004582448872	5.516643786e-05	5.751197159e-05
4.021669818	0	0.000387971437	0.0003916509024	4.678479418e-05	4.830277569e-05
4.065863992	0	0.0003342453696	0.0003368169434	3.984620364e-05	4.088121829e-05
4.110058166	0	0.0002873493967	0.0002891922338	3.402608152e-05	3.475133278e-05
4.154252339	0	0.0002479178559	0.000249643906	2.903705344e-05	2.983044095e-05
4.198446513	0	0.0002132731566	0.0002145152216	2.557089586e-05	2.609993582e-05
4.242640687	0	0.0001836179581	0.0001842258832	2.174611914e-05	2.19234588e-05
4.286834861	0	0.0001574689111	0.0001581982127	1.906337673e-05	1.933052827e-05
4.331029035	0	0.0001363036787	0.0001365865569	1.612753027e-05	1.617804829e-05
4.375223209	0	0.0001169741801	0.0001172507822	1.423818919e-05	1.43107397e-05
4.419417382	0	0.0001012096951	0.0001013501059	1.184095343e-05	1.18660571e-05
4.463611556	0	8.683796187e-05	8.693004915e-05	1.060908925e-05	1.062045082e-05
4.50780573	0	7.531103905e-05	7.534022858e-05	8.956384791e-06	8.941249028e-06
4.551999904	0	6.442009476e-05	6.444318609e-05	7.922292084e-06	7.90500651e-06
4.596194078	0	5.580008957e-05	5.579235005e-05	6.41115532e-06	6.393984173e-06
4.640388252	0	4.739307222e-05	4.736426107e-05	5.793898074e-06	5.766488105e-06
4.684582425	0	4.09107425e-05	4.087463158e-05	4.587962002e-06	4.563855155e-06
4.728776599	0	3.467042218e-05	3.463331103e-05	4.112865441e-06	4.085452732e-06
4.772970773	0	2.996746852e-05	2.994858714e-05	3.270217989e-06	3.256370518e-06
4.817164947	0	2.527868803e-05	2.525886386e-05	2.902058043e-06	2.882834972e-06
4.861359121	0	2.190777365e-05	2.18922308e-05	2.366629347e-06	2.357524709e-06
4.905553294	0	1.847237582e-05	1.846044419e-05	2.063643765e-06	2.053249207e-06
4.949747468	0	1.601394952e-05	1.600488947e-05	1.732740734e-06	1.727241963e-06
4.993941642	0	1.347786913e-05	1.346818926e-05	1.486927128e-06	1.479212011e-06
5.038135816	0	1.19185744e-05	1.19102681e-05	1.290795246e-06	1.286443708e-06
5.08232999	0	9.834429763e-06	9.82810727e-06	1.023761372e-06	1.019114123e-06
5.126524164	0	8.542896313e-06	8.538429188e-06	8.79584345e-07	8.777650975e-07
5.170718337	0	7.063820849e-06	7.060349764e-06	7.050894532e-07	7.029563796e-07
5.214912511	0	6.245099075e-06	6.243187081e-06	6.511054311e-07	6.503006334e-07
5.259106685	0	5.126627231e-06	5.125014323e-06	5.265652123e-07	5.257090662e-07
5.303300859	0	4.480249135e-06	4.479603154e-06	4.659627858e-07	4.657417127e-07
5.347495033	0	3.600911806e-06	3.600713056e-06	3.662256882e-07	3.661143939e-07
5.391689207	0	3.078296999e-06	3.078448419e-06	3.276050111e-07	3.277050539e-07
5.43588338	0	2.420667122e-06	2.420784672e-06	2.618046546e-07	2.618193368e-07
5.480077554	0	1.991143073e-06	1.991401933e-06	2.25671297e-07	2.257525235e-07
5.524271728	0	1.472676221e-06	1.473081051e-06	1.835930268e-07	1.836767329e-07
5.568465902	0	1.055386439e-06	1.055709684e-06	1.622141985e-07	1.622818698e-07
5.612660076	0	1.739838187e-06	1.739948829e-06	1.507560022e-07	1.508120665e-07

0	2.5	0.6302210058	0.7498506818	0.02336908052	0.02602694646
0.04419417382	2.5	0.6202504896	0.7378045114	0.02275717922	0.02617210865
0.08838834765	2.5	0.6387494172	0.7651100322	0.0234961514	0.02703904418
