-0.0641443	1.09048
0.592933	-0.573198
0.308743	0.422382
-0.124777	2.1282
-0.248191	-0.256444
-1.11107	0.544786
0.51142	-0.58908
-0.178506	0.0665928
0.306709	-0.383937
-0.0927247	-0.255395
-0.0123222	-0.693041
-0.0279726	1.25925
-0.025294	0.320619
0.315221	0.55922
0.166032	-0.660532
-1.07342	0.210419
-0.0579222	-1.37386
-1.08103	0.241998
-1.01434	0.808911
1.1266	1.10891
0.046322	0.692747
0.833733	-0.314475
-0.579737	-1.00321
0.5207	-0.308912
0.396108	0.431949
0.436642	0.156054
-1.22352	0.0222712
-0.829993	0.239074
0.0017581	-1.00192
-0.277651	0.0240799
0.334022	-0.378823
-0.397975	-1.14918
0.680745	0.0790014
-0.0225791	-0.520272
-0.592306	0.46225
0.483637	0.325787
0.939776	0.235758
0.260046	2.03108
1.3245	1.69703
-1.92534	-0.287779
0.305188	-0.290694
-0.691324	1.29555
0.363631	-1.37328
-0.736335	-0.229472
-0.154371	-1.57372
0.682232	0.315815
0.839458	-0.230883
0.136852	0.448634
-0.963966	-0.378894
0.573563	-0.276161
0.263717	0.268963
0.339218	0.468445
0.817646	-0.398438
-0.147733	0.675259
-1.43999	0.366477
0.466669	0.565742
0.373606	0.222872
-2.15991	0.0118539
0.178215	0.676462
0.60812	-1.26072
-0.169452	-0.0121142
0.392206	0.345393
-0.00742121	-0.636511
-1.03826	0.34852
0.355395	-0.0344255
-0.266824	1.2719
0.4427	0.149936
-0.451756	0.482365
0.222325	0.136655
-0.733318	0.729001
0.427644	0.196028
1.02271	-0.639322
-0.402655	-0.969552
-1.27511	0.0495752
0.92269	-0.934779
0.362124	0.492284
0.378438	-0.0188608
0.305274	-0.160841
0.165321	0.378916
0.45063	0.985182
-0.588917	1.2643
0.574881	-1.17351
-0.0111711	0.800548
-0.295889	0.386357
1.19655	0.190281
-0.760212	-0.582908
-0.10547	-0.358428
0.816144	0.0878548
-0.321981	-0.879207
-0.798457	-0.922899
0.216622	0.204469
-0.574308	-0.814034
-0.544095	-0.304834
-0.239304	0.0202465
-0.638414	0.407905
-0.0368003	-0.631911
0.0498255	0.198451
-0.56139	0.490263
-0.129691	0.664367
