#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
0	0	0.6640106739	0.8985388579	0.4723351552	0.3019383691
0.04419417382	0	0.9750677576	1.486392553	0.1559186508	-nan
0.08838834765	0	0.9222821174	1.461226087	0.2677271248	-nan
0.1325825215	0	1.471827492	1.509942099	-nan	-nan
0.1767766953	0	2.22260108	2.094790948	-nan	-nan
0.2209708691	0	1.775490332	1.537841932	-nan	-nan
0.2651650429	0	1.185493874	1.292732428	-nan	-nan
0.3093592168	0	-0.1033978736	0.005949338423	-nan	0.07690217029
0.3535533906	0	-0.5288794175	-0.5467675434	-nan	-nan
0.3977475644	0	-0.4230906464	-0.8164138982	-nan	-nan
0.4419417382	0	-0.633519537	-1.599455258	-nan	-nan
0.4861359121	0	-0.6225047414	-1.445386076	-nan	-nan
0.5303300859	0	-1.157397547	-1.343865247	-nan	-nan
0.5745242597	0	-1.012667692	-0.7586729591	-nan	-nan
0.6187184335	0	-0.7653724247	-0.2212530743	-nan	-nan
0.6629126074	0	-0.8975152772	-0.4208088628	-nan	-nan
0.7071067812	0	-0.6352380706	-0.2170917451	-nan	-nan
0.751300955	0	-0.1707801953	0.06311266862	-nan	0.2431654985
0.7954951288	0	-0.2278579403	-0.06039479618	-nan	-nan
0.8396893027	0	-0.1806293109	-0.08845800158	-nan	-nan
0.8838834765	0	-0.3590398875	-0.2444218028	-nan	-nan
0.9280776503	0	-0.4109215829	-0.2673097655	-nan	-nan
0.9722718241	0	-0.4732859525	-0.3487723363	-nan	-nan
1.016465998	0	-0.4584448041	-0.3443980295	-nan	-nan
1.060660172	0	-0.2757190112	-0.187264664	-nan	-nan
1.104854346	0	-0.2113294902	-0.1506304943	-nan	-nan
1.149048519	0	-0.1186818018	-0.07104091714	-nan	-nan
1.193242693	0	-0.06953255816	-0.04024082153	-nan	-nan
1.237436867	0	-0.04371364119	-0.02563459283	-nan	-nan
1.281631041	0	-0.01870055875	-0.00774507119	-nan	-nan
1.325825215	0	-0.00868232346	-0.0006246054007	-nan	-nan
1.370019389	0	0.00587971327	0.01191790173	0.07645352995	0.1085166593
1.414213562	0	0.01304800284	0.01905060712	0.1134801853	0.1367028949
1.458407736	0	0.01881937647	0.02364136716	0.1358867453	0.1519291049
1.50260191	0	0.02010948018	0.02443999291	0.1403748161	0.1544107498
1.546796084	0	0.01982521467	0.02328309001	0.1393993383	0.1508011529
1.590990258	0	0.0193900908	0.02230121824	0.1378916791	0.1476613487
1.635184431	0	0.01816274848	0.02039752606	0.1335397433	0.141355817
1.679378605	0	0.01637480603	0.01815664995	0.1269120631	0.1335177367
1.723572779	0	0.01454051095	0.01587319037	0.119704154	0.1249849279
1.767766953	0	0.0127911236	0.01383004062	0.1123721974	0.1167851472
1.811961127	0	0.01117349196	0.01192302452	0.1051125351	0.1085396979
1.856155301	0	0.009659588727	0.01021904196	0.09780736717	0.100571433
1.900349474	0	0.008268645474	0.008657268411	0.09055536967	0.09264081236
1.944543648	0	0.007057978052	0.007337069786	0.08371477168	0.08534188416
1.988737822	0	0.006024372191	0.006207474229	0.07738267979	0.07854260941
2.032931996	0	0.005114962973	0.005236759442	0.07133582639	0.07217572856
2.07712617	0	0.004346560009	0.00441739104	0.06578500912	0.06631649641
2.121320344	0	0.003666809852	0.003705608339	0.06044306707	0.06076081637
2.165514517	0	0.003100610139	0.003114803602	0.05559672972	0.05572343852
2.209708691	0	0.002603322646	0.002603213466	0.05095630831	0.05095524257
2.253902865	0	0.002194740428	0.002184681618	0.04679661892	0.0466894933
2.298097039	0	0.001834514243	0.00182054751	0.04279192448	0.04262901731
2.342291213	0	0.001539962644	0.001523572815	0.03921213026	0.03900322476
2.386485387	0	0.001279050265	0.001263368914	0.03574093305	0.03552144159
2.43067956	0	0.001067437196	0.001054212284	0.03265421526	0.03245151645
2.474873734	0	0.0008834288812	0.0008728789816	0.02970939977	0.0295316282
2.519067908	0	0.0007327402115	0.0007253832541	0.02705925541	0.02692316982
2.563262082	0	0.0006022142799	0.0005980053465	0.0245326643	0.02444683489
2.607456256	0	0.0004964579859	0.0004954916683	0.02227580561	0.02225412673
2.651650429	0	0.0004063997412	0.0004085291574	0.02015526186	0.02020797519
2.695844603	0	0.0003342337862	0.0003377102808	0.01827900637	0.018373792
2.740038777	0	0.0002699797436	0.0002739789429	0.01642884215	0.01655004165
2.784232951	0	0.0002200583806	0.0002243228291	0.01483273255	0.01497573065
2.828427125	0	0.0001801944295	0.0001835796627	0.01342244238	0.01354791354
2.872621299	0	0.0001476190781	0.000150375898	0.01214896237	0.01226186303
2.916815472	0	0.0001203508824	0.0001217218512	0.0109697948	0.01103209114
