#relative distance 	 D_matrix 	 position 1
0.0625	0.0188976
0.125	0.0649127
0.1875	0.104001
0.25	0.139231
0.3125	0.177354
0.375	0.205453
0.4375	0.209755
0.5	0.210407
0.5625	0.213465
0.625	0.221465
0.6875	0.243726
0.75	0.257422
0.8125	0.265604
0.875	0.280085
0.9375	0.283182
1	0.283018
1.0625	0.274245
1.125	0.264873
1.1875	0.277916
1.25	0.28542
1.3125	0.267693
1.375	0.273712
1.4375	0.269025
1.5	0.254232
1.5625	0.239828
1.625	0.234479
1.6875	0.23101
1.75	0.239532
1.8125	0.256679
1.875	0.255702
1.9375	0.240445
2	0.228637
2.0625	0.20653
2.125	0.182124
2.1875	0.16403
2.25	0.152632
2.3125	0.141197
2.375	0.130161
2.4375	0.121461
2.5	0.107898
2.5625	0.09447
2.625	0.0869907
2.6875	0.0802268
2.75	0.0711753
2.8125	0.0647626
2.875	0.0571258
2.9375	0.0518397
3	0.0481347
3.0625	0.0443069
3.125	0.0412816
3.1875	0.0384821
3.25	0.0355549
3.3125	0.0331832
3.375	0.030112
3.4375	0.0268215
3.5	0.0240206
3.5625	0.0216283
3.625	0.0200723
3.6875	0.0184924
3.75	0.0167928
3.8125	0.0156886
3.875	0.0147243
3.9375	0.013231
4	0.0123837
4.0625	0.0114463
4.125	0.0105882
4.1875	0.00967422
4.25	0.00897746
4.3125	0.00827183
4.375	0.00764983
4.4375	0.00716205
4.5	0.00660805
4.5625	0.00615754
4.625	0.00564995
4.6875	0.00523636
4.75	0.00474356
4.8125	0.00433594
4.875	0.00395967
4.9375	0.00358597
5	0.00326741
5.0625	0.00295421
5.125	0.00267065
5.1875	0.0024308
5.25	0.00219145
5.3125	0.00195302
5.375	0.0017703
5.4375	0.00160662
5.5	0.00146775
5.5625	0.00131424
5.625	0.00119135
5.6875	0.00107164
5.75	0.00096752
5.8125	0.000890471
5.875	0.000812244
5.9375	0.000741049
6	0.000667286
6.0625	0.000602945
6.125	0.000547204
6.1875	0.000490874
6.25	0.000438635
6.3125	0.00039034
6.375	0.00034547
6.4375	0.00030494
6.5	0.000268694
6.5625	0.000234321
6.625	0.000207912
6.6875	0.000186347
6.75	0.000166282
6.8125	0.000147713
6.875	0.000130292
6.9375	0.000116629
7	0.000102421
7.0625	9.06696e-05
7.125	7.88706e-05
7.1875	6.80868e-05
7.25	5.76998e-05
7.3125	4.80481e-05
7.375	3.98282e-05
7.4375	3.27433e-05
7.5	2.57566e-05
7.5625	1.99335e-05
7.625	1.49344e-05
7.6875	1.06959e-05
7.75	6.96798e-06
7.8125	3.71475e-06
7.875	1.80225e-06
7.9375	4.81592e-07
