#relative distance 	 D_matrix 	 position 1
0.0625	0.00655848
0.125	0.018693
0.1875	0.033969
0.25	0.0512524
0.3125	0.0697938
0.375	0.084122
0.4375	0.0931897
0.5	0.0944824
0.5625	0.103011
0.625	0.115373
0.6875	0.11765
0.75	0.119349
0.8125	0.133742
0.875	0.143594
0.9375	0.162747
1	0.18774
1.0625	0.197981
1.125	0.209694
1.1875	0.206013
1.25	0.207786
1.3125	0.215376
1.375	0.209643
1.4375	0.194884
1.5	0.18146
1.5625	0.178796
1.625	0.179423
1.6875	0.17847
1.75	0.166575
1.8125	0.154022
1.875	0.149277
1.9375	0.141226
2	0.130739
2.0625	0.122996
2.125	0.117951
2.1875	0.106806
2.25	0.096496
2.3125	0.0858279
2.375	0.0780073
2.4375	0.0741409
2.5	0.0700689
2.5625	0.0709642
2.625	0.0700401
2.6875	0.0662806
2.75	0.0649185
2.8125	0.0652172
2.875	0.0638277
2.9375	0.0621361
3	0.0603194
3.0625	0.0581161
3.125	0.0567454
3.1875	0.0519078
3.25	0.0496344
3.3125	0.0456402
3.375	0.0402247
3.4375	0.0366995
3.5	0.0362247
3.5625	0.0351616
3.625	0.0323953
3.6875	0.0307082
3.75	0.0301806
3.8125	0.0301843
3.875	0.0301018
3.9375	0.0301757
4	0.0299506
4.0625	0.0284179
4.125	0.027037
4.1875	0.0261158
4.25	0.0254414
4.3125	0.0246661
4.375	0.0233164
4.4375	0.0223123
4.5	0.0214048
4.5625	0.0202336
4.625	0.0188639
4.6875	0.0174895
4.75	0.0160842
4.8125	0.0147941
4.875	0.0135034
4.9375	0.0127834
5	0.0121438
5.0625	0.0110935
5.125	0.0102649
5.1875	0.00925172
5.25	0.00847324
5.3125	0.00785188
5.375	0.00721349
5.4375	0.00656209
5.5	0.00599721
5.5625	0.00547637
5.625	0.00493367
5.6875	0.00452702
5.75	0.00414128
5.8125	0.00388549
5.875	0.00358068
5.9375	0.00329414
6	0.00305177
6.0625	0.00284529
6.125	0.00262204
6.1875	0.0024179
6.25	0.00224532
6.3125	0.00206632
6.375	0.00189745
6.4375	0.00174987
6.5	0.00158783
6.5625	0.00143482
6.625	0.00129287
6.6875	0.00115457
6.75	0.00103285
6.8125	0.000906245
6.875	0.000796552
6.9375	0.000699193
7	0.000604514
7.0625	0.000522796
7.125	0.000455077
7.1875	0.000387478
7.25	0.000328333
7.3125	0.000277669
7.375	0.000228083
7.4375	0.000183171
7.5	0.000147655
7.5625	0.000111575
7.625	8.19704e-05
7.6875	5.63691e-05
7.75	3.67418e-05
7.8125	2.16113e-05
7.875	9.5848e-06
7.9375	2.38127e-06
