#b 	 momk 	 DP 	 WW 
4.13216	2.5	0.5	2.47964e-07
4.17635	2.5	0.5	4.08431e-07
4.22054	2.5	0.5	2.01306e-07
4.26474	2.5	0.5	2.33175e-07
4.30893	2.5	0.5	9.91275e-09
4.35313	2.5	0.5	-8.05729e-08
4.39732	2.5	0.5	-1.37894e-07
4.44151	2.5	0.5	-2.24507e-07
4.48571	2.5	0.5	-1.07431e-07
4.5299	2.5	0.5	-1.57662e-07
4.5741	2.5	0.5	-6.85994e-09
4.61829	2.5	0.5	-7.52579e-09
4.66249	2.5	0.5	9.71948e-09
4.70668	2.5	0.5	9.84703e-08
4.75087	2.5	0.5	6.92007e-08
4.79507	2.5	0.5	9.73166e-08
4.83926	2.5	0.5	2.95502e-08
4.88346	2.5	0.5	2.78397e-08
4.92765	2.5	0.5	-2.85437e-08
4.97184	2.5	0.5	-2.62433e-08
5.01604	2.5	0.5	-2.60366e-08
5.06023	2.5	0.5	-4.75786e-08
5.10443	2.5	0.5	-2.36218e-08
5.14862	2.5	0.5	-3.56954e-08
5.19282	2.5	0.5	4.70449e-09
5.23701	2.5	0.5	-1.13777e-09
5.2812	2.5	0.5	8.51761e-09
5.3254	2.5	0.5	2.36872e-08
5.36959	2.5	0.5	9.31577e-10
5.41379	2.5	0.5	1.59278e-08
5.45798	2.5	0.5	-1.12731e-08
5.50217	2.5	0.5	-8.80398e-10
5.54637	2.5	0.5	-6.70811e-09
5.59056	2.5	0.5	-7.20049e-09
5.63476	2.5	0.5	5.73438e-09

0.0220971	5	0.731838	0.230788
0.0662913	5	0.670038	0.174881
0.110485	5	0.646345	0.141034
0.15468	5	0.65703	0.142605
0.198874	5	0.672732	0.147539
0.243068	5	0.673529	0.148894
0.287262	5	0.633389	0.116933
0.331456	5	0.602759	0.101833
0.37565	5	0.561733	0.104428
0.419845	5	0.619236	0.132788
0.464039	5	0.615412	0.111119
0.508233	5	0.635068	0.136505
0.552427	5	0.60733	0.116713
0.596621	5	0.58262	0.117386
0.640816	5	0.544899	0.0702392
0.68501	5	0.546836	0.0286182
0.729204	5	0.582103	0.0449252
0.773398	5	0.59512	0.0659903
0.817592	5	0.583625	0.0675317
0.861786	5	0.547499	0.0235657
0.905981	5	0.533323	-0.000658257
0.950175	5	0.545159	0.0397732
0.994369	5	0.59912	0.110438
1.03856	5	0.633142	0.13393
1.08276	5	0.629554	0.126169
1.12695	5	0.630173	0.139681
1.17115	5	0.590828	0.105171
1.21534	5	0.542442	0.0473915
1.25953	5	0.533003	0.0304306
1.30373	5	0.537023	0.0339025
1.34792	5	0.53199	0.0330377
1.39212	5	0.524663	0.0249219
1.43631	5	0.521885	0.023221
1.4805	5	0.518393	0.0185121
1.5247	5	0.510318	0.00978151
1.56889	5	0.506865	0.00674594
1.61309	5	0.503419	0.00386345
1.65728	5	0.501945	0.00246868
1.70148	5	0.501184	0.00169721
1.74567	5	0.500614	0.000986629
1.78986	5	0.501326	0.00141741
1.83406	5	0.501481	0.00135348
1.87825	5	0.50075	0.000571241
1.92245	5	0.500385	0.000219983
1.96664	5	0.499992	-0.000117602
2.01083	5	0.499918	-0.000130769
2.05503	5	0.499944	-5.8888e-05
2.09922	5	0.499981	4.43711e-06
2.14342	5	0.500037	6.37635e-05
2.18761	5	0.500038	5.60027e-05
2.23181	5	0.500057	6.246e-05
2.276	5	0.500046	4.19169e-05
2.32019	5	0.500032	2.37091e-05
2.36439	5	0.500024	1.57082e-05
2.40858	5	0.500012	6.10609e-06
2.45278	5	0.500009	6.57306e-06
2.49697	5	0.500005	5.35532e-06
2.54116	5	0.500003	5.13268e-06
2.58536	5	0.500003	4.56017e-06
2.62955	5	0.500002	3.7157e-06
2.67375	5	0.500002	2.62358e-06
2.71794	5	0.500003	2.54706e-06
2.76214	5	0.500003	2.67097e-06
2.80633	5	0.500003	1.86875e-06
2.85052	5	0.500002	1.6081e-06
2.89472	5	0.500001	3.45199e-07
2.93891	5	0.500001	3.65829e-07
2.98311	5	0.499999	-3.05945e-07
3.0273	5	0.499999	-3.28565e-07
3.0715	5	0.499998	-1.5184e-06
3.11569	5	0.499996	-4.08822e-06
3.15988	5	0.499999	-4.15932e-07
3.20408	5	0.499999	-4.7838e-07
3.24827	5	0.5	5.18619e-07
3.29247	5	0.5	4.21555e-08
3.33666	5	0.5	1.56724e-07
3.38085	5	0.500001	6.71751e-07
3.42505	5	0.5	5.4681e-07
3.46924	5	0.500001	5.88007e-07
3.51344	5	0.5	1.23839e-07
3.55763	5	0.5	-1.81752e-07
3.60183	5	0.5	-3.05883e-07
3.64602	5	0.5	-1.37656e-08
3.69021	5	0.5	-2.22355e-07
3.73441	5	0.5	-4.31098e-07
3.7786	5	0.5	-2.73491e-07
3.8228	5	0.5	-3.22211e-07
3.86699	5	0.5	4.93669e-08
3.91118	5	0.5	2.03503e-07
3.95538	5	0.5	2.47964e-07
3.99957	5	0.5	4.08431e-07
4.04377	5	0.5	2.01306e-07
4.08796	5	0.5	2.33175e-07
4.13216	5	0.5	9.91275e-09
4.17635	5	0.5	-8.05729e-08
4.22054	5	0.5	-1.37894e-07
4.26474	5	0.5	-2.24507e-07
4.30893	5	0.5	-1.07431e-07
4.35313	5	0.5	-1.57662e-07
4.39732	5	0.5	-6.85994e-09
4.44151	5	0.5	-7.52579e-09
4.48571	5	0.5	9.71948e-09
4.5299	5	0.5	9.84703e-08
4.5741	5	0.5	6.92007e-08
4.61829	5	0.5	9.73166e-08
4.66249	5	0.5	2.95502e-08
4.70668	5	0.5	2.78397e-08
4.75087	5	0.5	-2.85437e-08
4.79507	5	0.5	-2.62433e-08
4.83926	5	0.5	-2.60366e-08
4.88346	5	0.5	-4.75786e-08
4.92765	5	0.5	-2.36218e-08
4.97184	5	0.5	-3.56954e-08
5.01604	5	0.5	4.70449e-09
5.06023	5	0.5	-1.13777e-09
5.10443	5	0.5	8.51761e-09
5.14862	5	0.5	2.36872e-08
5.19282	5	0.5	9.31577e-10
5.23701	5	0.5	1.59278e-08
5.2812	5	0.5	-1.12731e-08
5.3254	5	0.5	-8.80398e-10
5.36959	5	0.5	-6.70811e-09
5.41379	5	0.5	-7.20049e-09
5.45798	5	0.5	5.73438e-09
5.50217	5	0.5	-1.69013e-09
5.54637	5	0.5	9.47815e-09
5.59056	5	0.5	2.02432e-09
5.63476	5	0.5	1.78007e-09

0.0220971	7.5	0.672732	0.147539
0.0662913	7.5	0.673529	0.148894
0.110485	7.5	0.633389	0.116933
0.15468	7.5	0.602759	0.101833
0.198874	7.5	0.561733	0.104428
0.243068	7.5	0.619236	0.132788
0.287262	7.5	0.615412	0.111119
0.331456	7.5	0.635068	0.136505
0.37565	7.5	0.60733	0.116713
0.419845	7.5	0.58262	0.117386
0.464039	7.5	0.544899	0.0702392
0.508233	7.5	0.546836	0.0286182
0.552427	7.5	0.582103	0.0449252
0.596621	7.5	0.59512	0.0659903
0.640816	7.5	0.583625	0.0675317
0.68501	7.5	0.547499	0.0235657
0.729204	7.5	0.533323	-0.000658257
0.773398	7.5	0.545159	0.0397732
0.817592	7.5	0.59912	0.110438
0.861786	7.5	0.633142	0.13393
0.905981	7.5	0.629554	0.126169
0.950175	7.5	0.630173	0.139681
0.994369	7.5	0.590828	0.105171
1.03856	7.5	0.542442	0.0473915
1.08276	7.5	0.533003	0.0304306
1.12695	7.5	0.537023	0.0339025
1.17115	7.5	0.53199	0.0330377
1.21534	7.5	0.524663	0.0249219
1.25953	7.5	0.521885	0.023221
1.30373	7.5	0.518393	0.0185121
1.34792	7.5	0.510318	0.00978151
1.39212	7.5	0.506865	0.00674594
1.43631	7.5	0.503419	0.00386345
1.4805	7.5	0.501945	0.00246868
1.5247	7.5	0.501184	0.00169721
1.56889	7.5	0.500614	0.000986629
1.61309	7.5	0.501326	0.00141741
1.65728	7.5	0.501481	0.00135348
1.70148	7.5	0.50075	0.000571241
1.74567	7.5	0.500385	0.000219983
1.78986	7.5	0.499992	-0.000117602
1.83406	7.5	0.499918	-0.000130769
1.87825	7.5	0.499944	-5.8888e-05
1.92245	7.5	0.499981	4.43711e-06
1.96664	7.5	0.500037	6.37635e-05
2.01083	7.5	0.500038	5.60027e-05
2.05503	7.5	0.500057	6.246e-05
2.09922	7.5	0.500046	4.19169e-05
2.14342	7.5	0.500032	2.37091e-05
2.18761	7.5	0.500024	1.57082e-05
2.23181	7.5	0.500012	6.10609e-06
2.276	7.5	0.500009	6.57306e-06
2.32019	7.5	0.500005	5.35532e-06
2.36439	7.5	0.500003	5.13268e-06
2.40858	7.5	0.500003	4.56017e-06
2.45278	7.5	0.500002	3.7157e-06
2.49697	7.5	0.500002	2.62358e-06
2.54116	7.5	0.500003	2.54706e-06
2.58536	7.5	0.500003	2.67097e-06
2.62955	7.5	0.500003	1.86875e-06
2.67375	7.5	0.500002	1.6081e-06
2.71794	7.5	0.500001	3.45199e-07
2.76214	7.5	0.500001	3.65829e-07
2.80633	7.5	0.499999	-3.05945e-07
2.85052	7.5	0.499999	-3.28565e-07
2.89472	7.5	0.499998	-1.5184e-06
2.93891	7.5	0.499996	-4.08822e-06
2.98311	7.5	0.499999	-4.15932e-07
3.0273	7.5	0.499999	-4.7838e-07
3.0715	7.5	0.5	5.18619e-07
3.11569	7.5	0.5	4.21555e-08
3.15988	7.5	0.5	1.56724e-07
3.20408	7.5	0.500001	6.71751e-07
3.24827	7.5	0.5	5.4681e-07
3.29247	7.5	0.500001	5.88007e-07
3.33666	7.5	0.5	1.23839e-07
3.38085	7.5	0.5	-1.81752e-07
3.42505	7.5	0.5	-3.05883e-07
3.46924	7.5	0.5	-1.37656e-08
3.51344	7.5	0.5	-2.22355e-07
3.55763	7.5	0.5	-4.31098e-07
3.60183	7.5	0.5	-2.73491e-07
3.64602	7.5	0.5	-3.22211e-07
3.69021	7.5	0.5	4.93669e-08
3.73441	7.5	0.5	2.03503e-07
3.7786	7.5	0.5	2.47964e-07
3.8228	7.5	0.5	4.08431e-07
3.86699	7.5	0.5	2.01306e-07
3.91118	7.5	0.5	2.33175e-07
3.95538	7.5	0.5	9.91275e-09
3.99957	7.5	0.5	-8.05729e-08
4.04377	7.5	0.5	-1.37894e-07
4.08796	7.5	0.5	-2.24507e-07
4.13216	7.5	0.5	-1.07431e-07
4.17635	7.5	0.5	-1.57662e-07
4.22054	7.5	0.5	-6.85994e-09
4.26474	7.5	0.5	-7.52579e-09
4.30893	7.5	0.5	9.71948e-09
4.35313	7.5	0.5	9.84703e-08
4.39732	7.5	0.5	6.92007e-08
4.44151	7.5	0.5	9.73166e-08
4.48571	7.5	0.5	2.95502e-08
4.5299	7.5	0.5	2.78397e-08
4.5741	7.5	0.5	-2.85437e-08
4.61829	7.5	0.5	-2.62433e-08
4.66249	7.5	0.5	-2.60366e-08
4.70668	7.5	0.5	-4.75786e-08
4.75087	7.5	0.5	-2.36218e-08
4.79507	7.5	0.5	-3.56954e-08
4.83926	7.5	0.5	4.70449e-09
4.88346	7.5	0.5	-1.13777e-09
4.92765	7.5	0.5	8.51761e-09
4.97184	7.5	0.5	2.36872e-08
5.01604	7.5	0.5	9.31577e-10
5.06023	7.5	0.5	1.59278e-08
5.10443	7.5	0.5	-1.12731e-08
5.14862	7.5	0.5	-8.80398e-10
5.19282	7.5	0.5	-6.70811e-09
5.23701	7.5	0.5	-7.20049e-09
5.2812	7.5	0.5	5.73438e-09
5.3254	7.5	0.5	-1.69013e-09
5.36959	7.5	0.5	9.47815e-09
5.41379	7.5	0.5	2.02432e-09
5.45798	7.5	0.5	1.78007e-09
5.50217	7.5	0.5	-8.79184e-11
5.54637	7.5	0.5	-2.82767e-09
5.59056	7.5	0.5	6.01088e-12
5.63476	7.5	0.5	1.53823e-08

