#relative distance 	 D_matrix 	 position 1
0.0625	0.0301761
0.125	0.0850451
0.1875	0.1451
0.25	0.216161
0.3125	0.298241
0.375	0.351111
0.4375	0.361181
0.5	0.367445
0.5625	0.337285
0.625	0.346668
0.6875	0.435887
0.75	0.538742
0.8125	0.603097
0.875	0.672679
0.9375	0.726246
1	0.794691
1.0625	0.825573
1.125	0.81969
1.1875	0.835457
1.25	0.840553
1.3125	0.833567
1.375	0.808889
1.4375	0.787009
1.5	0.740637
1.5625	0.708163
1.625	0.704931
1.6875	0.716984
1.75	0.719523
1.8125	0.685541
1.875	0.62548
1.9375	0.597301
2	0.556775
2.0625	0.499191
2.125	0.447012
2.1875	0.405099
2.25	0.376234
2.3125	0.356306
2.375	0.335284
2.4375	0.310232
2.5	0.293507
2.5625	0.275252
2.625	0.241172
2.6875	0.208693
2.75	0.179651
2.8125	0.14619
2.875	0.122821
2.9375	0.105055
3	0.08928
3.0625	0.0772289
3.125	0.069238
3.1875	0.0592808
3.25	0.0511232
3.3125	0.0435539
3.375	0.0385431
3.4375	0.0343664
3.5	0.0290899
3.5625	0.0245265
3.625	0.0207701
3.6875	0.0177009
3.75	0.01515
3.8125	0.0131478
3.875	0.0111809
3.9375	0.00929142
4	0.00784327
4.0625	0.00666893
4.125	0.00564033
4.1875	0.00483244
4.25	0.00418596
4.3125	0.00359537
4.375	0.00305644
4.4375	0.00256646
4.5	0.00218398
4.5625	0.00187277
4.625	0.0016159
4.6875	0.00138554
4.75	0.00118768
4.8125	0.00102215
4.875	0.000880836
4.9375	0.00075714
5	0.000650779
5.0625	0.00056283
5.125	0.000487362
5.1875	0.000420958
5.25	0.000363407
5.3125	0.000314011
5.375	0.000271505
5.4375	0.000234936
5.5	0.000203541
5.5625	0.000176025
5.625	0.000152224
5.6875	0.000132152
5.75	0.000113951
5.8125	9.89626e-05
5.875	8.59708e-05
5.9375	7.43083e-05
6	6.37322e-05
6.0625	5.55647e-05
6.125	4.82161e-05
6.1875	4.16734e-05
6.25	3.59977e-05
6.3125	3.11744e-05
6.375	2.69201e-05
6.4375	2.32196e-05
6.5	2.04478e-05
6.5625	1.75897e-05
6.625	1.46798e-05
6.6875	1.23701e-05
6.75	1.06896e-05
6.8125	8.95757e-06
6.875	7.53195e-06
6.9375	6.39965e-06
7	5.91481e-06
7.0625	4.73191e-06
7.125	3.86885e-06
7.1875	3.31423e-06
7.25	2.41697e-06
7.3125	2.16638e-06
7.375	1.57617e-06
7.4375	1.30295e-06
7.5	1.02562e-06
7.5625	4.01303e-07
7.625	7.74414e-07
7.6875	4.69101e-07
7.75	4.95581e-07
7.8125	1.78259e-07
7.875	1.9336e-07
7.9375	1.9871e-07
