#relative distance 	 D_matrix 	 position 1
0.0625	0.00592581
0.125	0.0222091
0.1875	0.0466329
0.25	0.0717055
0.3125	0.0977785
0.375	0.12251
0.4375	0.1481
0.5	0.155659
0.5625	0.180783
0.625	0.200351
0.6875	0.208246
0.75	0.224307
0.8125	0.215733
0.875	0.193439
0.9375	0.170201
1	0.146415
1.0625	0.130655
1.125	0.132603
1.1875	0.127721
1.25	0.114502
1.3125	0.0978846
1.375	0.0830835
1.4375	0.0738349
1.5	0.0634035
1.5625	0.0566863
1.625	0.052435
1.6875	0.0469367
1.75	0.0415347
1.8125	0.0360996
1.875	0.0319144
1.9375	0.02766
2	0.0236305
2.0625	0.0206995
2.125	0.0183445
2.1875	0.0159764
2.25	0.0141622
2.3125	0.0128073
2.375	0.0114438
2.4375	0.0103941
2.5	0.00943397
2.5625	0.00852536
2.625	0.00758013
2.6875	0.00660521
2.75	0.00572991
2.8125	0.00496266
2.875	0.00425413
2.9375	0.00363032
3	0.0030974
3.0625	0.00265563
3.125	0.00230156
3.1875	0.00199441
3.25	0.00173201
3.3125	0.00151
3.375	0.00131606
3.4375	0.00114602
3.5	0.000997208
3.5625	0.000869346
3.625	0.000760407
3.6875	0.000666426
3.75	0.000583518
3.8125	0.000511363
3.875	0.000448523
3.9375	0.000393336
4	0.000344945
4.0625	0.000303102
4.125	0.000266075
4.1875	0.000234288
4.25	0.000205985
4.3125	0.000181414
4.375	0.000159891
4.4375	0.000140971
4.5	0.000124621
4.5625	0.000109423
4.625	9.63363e-05
4.6875	8.56351e-05
4.75	7.56183e-05
4.8125	6.69028e-05
4.875	5.91297e-05
4.9375	5.22635e-05
5	4.62801e-05
5.0625	4.11527e-05
5.125	3.61943e-05
5.1875	3.23854e-05
5.25	2.87085e-05
5.3125	2.48162e-05
5.375	2.26932e-05
5.4375	1.99965e-05
5.5	1.7713e-05
5.5625	1.5503e-05
5.625	1.40215e-05
5.6875	1.19313e-05
5.75	1.08889e-05
5.8125	9.55897e-06
5.875	8.59914e-06
5.9375	7.67564e-06
6	6.78033e-06
6.0625	5.58049e-06
6.125	5.06885e-06
6.1875	4.5801e-06
6.25	4.10773e-06
6.3125	3.65359e-06
6.375	3.21185e-06
6.4375	2.78467e-06
6.5	2.70013e-06
6.5625	2.29396e-06
6.625	1.89471e-06
6.6875	1.17157e-06
6.75	1.12019e-06
6.8125	1.07647e-06
6.875	1.03645e-06
6.9375	6.69363e-07
7	6.38233e-07
7.0625	2.78945e-07
7.125	2.54799e-07
7.1875	2.34979e-07
7.25	-1.16982e-07
7.3125	-1.31945e-07
7.375	-1.46178e-07
7.4375	-1.57251e-07
7.5	-1.67936e-07
7.5625	-1.75842e-07
7.625	-1.83607e-07
7.6875	-1.88868e-07
7.75	-1.94157e-07
7.8125	-1.9713e-07
7.875	-2.00239e-07
7.9375	-2.01139e-07
